Datetime,Temperature (°C),Precipitations (mm),Wind Speed (m/s),KennedyBrücke,NordBrücke,SüdBrücke,Estermannufer,VonSandtUfer,Rhenusallee,BrühlerStraße,WilhelmSpiritusUfer,McCloyWeg,WegDammBonnBeuel,Bonn2017
2017-05-28 19:00:00,22.7,0.0,1.5,335.0,90,125,56,144,147.0,37,164,122,163,1432
2017-05-28 20:00:00,21.6,0.0,1.5,336.0,67,91,43,105,139.0,16,144,90,155,1260
2017-05-28 21:00:00,20.4,0.0,2.1,243.0,35,68,27,58,78.0,19,81,27,115,782
2017-05-28 22:00:00,18.5,0.0,1.5,173.0,26,36,4,22,32.0,27,37,22,43,443
2017-05-28 23:00:00,17.6,0.0,0.5,76.0,1,12,5,5,5.0,12,9,2,13,153
2017-05-29 00:00:00,17.1,0.0,1.2,35.0,3,10,8,0,4.0,13,1,2,3,90
2017-05-29 01:00:00,17.1,0.0,0.9,14.0,3,1,8,1,0.0,7,0,0,1,39
2017-05-29 02:00:00,16.8,0.0,1.0,10.0,3,4,2,1,4.0,0,0,1,2,27
2017-05-29 03:00:00,17.5,0.0,1.0,9.0,0,2,0,0,0.0,2,0,0,0,13
2017-05-29 04:00:00,17.6,0.0,1.5,18.0,6,3,2,1,0.0,3,3,3,0,44
2017-05-29 05:00:00,19.1,0.0,2.2,80.0,28,46,9,10,14.0,13,25,7,9,258
2017-05-29 06:00:00,21.9,0.0,2.0,302.0,87,156,35,46,64.0,52,89,30,45,996
2017-05-29 07:00:00,23.7,0.0,2.2,887.0,166,458,80,175,234.0,103,320,114,224,3048
2017-05-29 08:00:00,26.2,0.0,1.6,924.0,120,585,66,274,260.0,113,551,102,212,3608
2017-05-29 09:00:00,27.7,0.0,2.0,566.0,73,219,62,141,144.0,66,246,66,138,1924
2017-05-29 10:00:00,29.5,0.0,1.8,412.0,76,123,63,120,123.0,53,140,98,100,1406
2017-05-29 11:00:00,30.4,0.0,4.1,436.0,54,109,71,142,89.0,49,166,83,104,1408
2017-05-29 12:00:00,30.8,0.0,5.2,511.0,64,136,72,119,112.0,50,190,119,116,1613
2017-05-29 13:00:00,32.1,0.0,4.2,528.0,94,155,73,160,138.0,80,197,102,162,1827
2017-05-29 14:00:00,32.2,0.0,4.2,538.0,93,144,64,148,110.0,60,182,115,95,1697
2017-05-29 15:00:00,32.2,0.0,3.7,668.0,117,245,91,187,146.0,75,233,120,155,2216
2017-05-29 16:00:00,32.1,0.0,2.8,853.0,171,407,93,256,242.0,93,354,131,222,3091
2017-05-29 17:00:00,31.2,0.0,2.9,933.0,197,469,96,294,293.0,100,496,172,275,3631
2017-05-29 18:00:00,28.7,0.0,2.5,897.0,179,379,94,280,269.0,92,388,165,289,3281
2017-05-29 19:00:00,27.0,0.0,2.4,754.0,169,239,67,287,227.0,85,286,170,266,2740
2017-05-29 20:00:00,24.7,0.0,2.0,517.0,95,184,60,147,158.0,37,225,115,166,1806
2017-05-29 21:00:00,21.8,0.0,1.0,365.0,70,106,27,74,82.0,33,115,74,118,1121
2017-05-29 22:00:00,19.8,0.0,1.1,282.0,35,54,7,47,40.0,25,50,19,50,655
2017-05-29 23:00:00,21.5,0.0,1.0,166.0,12,14,2,10,17.0,11,27,3,24,298
2017-05-30 00:00:00,20.9,0.0,1.4,58.0,1,11,1,2,3.0,15,4,4,6,125
2017-05-30 01:00:00,20.8,0.0,2.4,23.0,2,3,2,0,2.0,2,1,0,0,39
2017-05-30 02:00:00,19.9,0.0,1.3,13.0,0,3,1,4,1.0,3,3,0,3,34
2017-05-30 03:00:00,20.0,0.0,2.6,9.0,0,2,1,5,2.0,5,1,1,0,26
2017-05-30 04:00:00,19.3,0.0,2.3,23.0,4,0,2,0,0.0,4,2,0,0,39
2017-05-30 05:00:00,20.3,0.0,1.3,81.0,19,43,8,16,12.0,10,34,9,12,259
2017-05-30 06:00:00,20.9,0.0,1.8,288.0,92,153,36,46,57.0,45,97,35,52,978
2017-05-30 07:00:00,22.0,0.0,1.7,896.0,140,436,60,166,201.0,107,302,114,213,2883
2017-05-30 08:00:00,22.5,0.0,1.5,943.0,120,589,133,275,257.0,108,521,93,217,3714
2017-05-30 09:00:00,23.7,0.0,1.7,531.0,61,199,30,153,127.0,80,236,76,129,1870
2017-05-30 10:00:00,24.0,0.0,2.1,438.0,70,107,50,151,100.0,70,157,101,86,1456
2017-05-30 11:00:00,23.3,0.0,2.1,360.0,63,120,45,122,117.0,55,143,91,127,1344
2017-05-30 12:00:00,20.0,0.0,3.4,432.0,61,128,51,99,104.0,60,159,65,128,1424
2017-05-30 13:00:00,22.9,0.0,3.0,500.0,49,120,43,82,86.0,64,155,49,111,1390
2017-05-30 14:00:00,23.2,0.0,4.5,444.0,58,123,56,76,82.0,60,138,41,77,1273
2017-05-30 15:00:00,23.0,0.0,4.1,560.0,89,207,80,100,142.0,79,195,59,117,1820
2017-05-30 16:00:00,22.8,0.0,3.7,820.0,146,332,86,146,196.0,108,260,91,192,2633
2017-05-30 17:00:00,22.4,0.0,4.1,960.0,135,476,78,215,268.0,105,435,130,256,3422
2017-05-30 18:00:00,21.9,0.0,5.1,908.0,136,325,78,215,262.0,93,376,136,283,3120
2017-05-30 19:00:00,20.2,10.9,5.1,733.0,102,233,70,166,196.0,84,240,132,273,2403
2017-05-30 20:00:00,18.6,3.7,4.7,494.0,66,167,35,98,185.0,43,163,85,177,1635
2017-05-30 21:00:00,17.9,0.0,3.9,355.0,51,108,11,75,119.0,30,113,47,114,1086
2017-05-30 22:00:00,17.0,0.0,3.0,280.0,22,66,3,27,35.0,34,51,20,65,643
2017-05-30 23:00:00,16.3,0.0,2.9,142.0,9,17,2,7,8.0,14,15,1,10,248
2017-05-31 00:00:00,15.4,0.0,2.1,57.0,3,4,0,0,4.0,12,6,0,7,106
2017-05-31 01:00:00,15.4,0.0,1.5,21.0,2,2,0,0,1.0,6,2,0,0,34
2017-05-31 02:00:00,15.4,0.0,2.4,10.0,3,1,0,2,1.0,6,2,4,0,31
2017-05-31 03:00:00,14.1,0.0,2.0,11.0,0,0,0,0,1.0,7,0,0,0,20
2017-05-31 04:00:00,13.2,0.0,1.5,27.0,3,5,4,1,0.0,4,1,1,0,49
2017-05-31 05:00:00,14.0,0.0,1.1,74.0,32,46,12,12,14.0,15,29,3,12,266
2017-05-31 06:00:00,15.0,0.0,1.8,304.0,99,173,41,42,54.0,50,100,32,44,1030
2017-05-31 07:00:00,17.0,0.0,2.0,835.0,157,479,66,191,233.0,104,290,112,252,2979
2017-05-31 08:00:00,18.2,0.0,2.1,975.0,126,609,68,265,243.0,120,541,112,208,3692
2017-05-31 09:00:00,18.6,0.0,1.9,648.0,54,262,46,139,143.0,93,252,64,133,2107
2017-05-31 10:00:00,19.8,0.0,2.1,443.0,54,113,64,117,116.0,63,135,90,106,1460
2017-05-31 11:00:00,20.9,0.0,2.2,454.0,62,109,52,107,128.0,52,194,92,154,1521
2017-05-31 12:00:00,21.4,0.0,2.3,520.0,57,144,67,154,119.0,77,209,118,117,1760
2017-05-31 13:00:00,21.0,0.0,2.6,555.0,79,148,96,139,117.0,69,186,102,138,1821
2017-05-31 14:00:00,21.3,0.0,2.7,564.0,106,201,83,145,164.0,76,214,107,149,1975
2017-05-31 15:00:00,22.1,0.0,2.5,628.0,101,267,85,165,224.0,98,266,130,224,2396
2017-05-31 16:00:00,22.9,0.0,2.5,914.0,205,432,104,215,303.0,117,349,160,290,3354
2017-05-31 17:00:00,22.8,0.0,1.9,1024.0,175,502,110,255,318.0,130,456,167,321,3813
2017-05-31 18:00:00,21.9,0.0,1.7,969.0,134,444,105,298,355.0,88,465,181,341,3680
2017-05-31 19:00:00,19.4,0.0,1.4,840.0,107,275,73,178,282.0,76,305,126,292,2740
2017-05-31 20:00:00,18.2,0.0,1.4,603.0,99,165,34,135,187.0,48,197,109,217,1940
2017-05-31 21:00:00,18.0,0.0,2.1,407.0,75,119,25,82,113.0,38,127,62,155,1268
2017-05-31 22:00:00,15.5,0.0,1.2,290.0,19,69,8,56,56.0,31,86,29,65,772
2017-05-31 23:00:00,14.1,0.0,1.2,208.0,15,26,2,9,23.0,26,26,7,22,396
2017-06-01 00:00:00,13.5,0.0,0.9,94.0,1,13,2,2,6.0,20,6,0,7,175
2017-06-01 01:00:00,11.9,0.0,0.7,36.0,0,9,2,0,0.0,7,6,2,0,67
2017-06-01 02:00:00,11.7,0.0,0.9,17.0,1,3,0,0,0.0,8,0,0,0,32
2017-06-01 03:00:00,11.7,0.0,1.1,12.0,2,5,0,0,0.0,0,4,0,0,25
2017-06-01 04:00:00,12.6,0.0,1.4,16.0,2,5,2,4,0.0,4,2,1,0,41
2017-06-01 05:00:00,14.2,0.0,0.4,81.0,34,51,10,14,14.0,13,26,5,8,275
2017-06-01 06:00:00,16.0,0.0,0.9,272.0,89,177,33,51,84.0,48,88,42,55,1016
2017-06-01 07:00:00,17.8,0.0,0.8,902.0,154,507,83,169,202.0,117,318,110,209,3040
2017-06-01 08:00:00,19.9,0.0,0.5,1023.0,130,631,85,318,251.0,132,549,112,233,3866
2017-06-01 09:00:00,21.0,0.0,1.1,595.0,61,228,60,139,123.0,72,249,72,132,1975
2017-06-01 10:00:00,22.7,0.0,1.7,408.0,58,110,59,132,122.0,60,153,108,125,1458
2017-06-01 11:00:00,23.2,0.0,1.8,401.0,68,153,70,152,163.0,60,155,136,166,1625
2017-06-01 12:00:00,24.4,0.0,1.7,502.0,73,132,82,190,140.0,75,226,147,136,1842
2017-06-01 13:00:00,25.0,0.0,1.9,535.0,82,214,105,179,148.0,88,267,156,145,2075
2017-06-01 14:00:00,25.2,0.0,2.2,580.0,89,185,87,189,201.0,77,214,134,185,2101
2017-06-01 15:00:00,23.9,0.0,1.9,718.0,138,257,85,213,201.0,90,295,193,216,2601
2017-06-01 16:00:00,25.4,0.0,1.3,996.0,202,459,120,269,309.0,132,367,161,300,3594
2017-06-01 17:00:00,24.7,0.0,2.1,1127.0,245,535,131,282,348.0,132,520,188,336,4202
2017-06-01 18:00:00,23.6,0.0,2.7,951.0,183,436,128,255,289.0,101,433,178,349,3601
2017-06-01 19:00:00,22.0,0.0,1.7,771.0,125,260,79,214,283.0,82,270,128,311,2701
2017-06-01 20:00:00,18.9,0.0,1.5,626.0,107,172,49,139,204.0,52,230,108,232,2033
2017-06-01 21:00:00,17.7,0.0,1.2,447.0,69,120,36,96,136.0,56,139,55,185,1414
2017-06-01 22:00:00,16.3,0.0,1.5,371.0,28,85,4,53,96.0,34,107,19,102,964
2017-06-01 23:00:00,16.2,0.0,1.7,206.0,12,29,6,10,16.0,19,31,9,23,390
2017-06-02 00:00:00,15.1,0.0,1.3,90.0,5,11,0,11,9.0,12,11,9,10,183
2017-06-02 01:00:00,16.0,0.0,1.8,31.0,3,3,2,0,3.0,11,2,2,0,63
2017-06-02 02:00:00,15.4,0.0,1.9,19.0,1,0,0,1,0.0,4,0,1,0,28
2017-06-02 03:00:00,14.3,0.0,1.7,28.0,1,3,0,0,0.0,7,2,0,0,44
2017-06-02 04:00:00,15.6,0.0,1.7,21.0,2,2,2,2,0.0,4,4,1,0,46
2017-06-02 05:00:00,16.3,0.0,1.8,71.0,26,25,8,7,11.0,8,18,3,7,202
2017-06-02 06:00:00,17.7,0.0,1.9,251.0,81,127,28,39,61.0,30,76,31,52,834
2017-06-02 07:00:00,19.0,0.0,2.0,713.0,125,389,55,139,158.0,106,241,93,193,2431
2017-06-02 08:00:00,21.3,0.0,1.7,786.0,106,464,44,221,179.0,94,404,81,173,2878
2017-06-02 09:00:00,23.6,0.0,2.0,507.0,59,189,42,131,102.0,66,184,64,101,1617
2017-06-02 10:00:00,25.8,0.0,2.0,427.0,46,88,55,99,100.0,63,153,77,110,1341
2017-06-02 11:00:00,23.0,0.0,1.9,406.0,60,131,56,128,130.0,56,140,116,142,1477
2017-06-02 12:00:00,24.0,0.0,3.4,559.0,65,138,81,110,119.0,83,175,110,136,1716
2017-06-02 13:00:00,25.5,0.0,3.0,592.0,89,147,97,97,137.0,93,176,61,126,1782
2017-06-02 14:00:00,25.7,0.0,2.8,644.0,105,222,66,134,136.0,93,229,83,165,2067
2017-06-02 15:00:00,25.8,0.0,3.0,627.0,117,324,89,220,187.0,78,278,90,168,2397
2017-06-02 16:00:00,23.5,0.0,3.8,692.0,88,307,84,200,221.0,72,285,139,195,2507
2017-06-02 17:00:00,21.4,0.0,3.3,710.0,122,253,69,175,184.0,80,273,111,199,2403
2017-06-02 18:00:00,18.6,0.0,1.7,503.0,71,177,30,116,136.0,55,183,85,136,1659
2017-06-02 19:00:00,18.0,0.0,1.9,250.0,40,65,7,40,43.0,32,102,22,48,731
2017-06-02 20:00:00,17.7,0.0,2.1,174.0,18,40,8,14,19.0,16,29,16,18,389
2017-06-02 21:00:00,16.9,0.0,2.3,130.0,12,33,5,23,22.0,20,29,8,21,340
2017-06-02 22:00:00,16.5,0.0,1.0,108.0,11,26,6,11,12.0,22,32,7,16,288
2017-06-02 23:00:00,16.2,0.0,1.2,96.0,5,10,1,8,1.0,15,18,6,4,179
2017-06-03 00:00:00,16.9,0.0,1.6,69.0,5,9,5,5,2.0,15,7,3,6,142
2017-06-03 01:00:00,16.4,0.0,1.2,54.0,10,1,0,4,1.0,14,12,0,4,112
2017-06-03 02:00:00,16.7,0.0,1.8,11.0,0,6,1,1,3.0,4,2,1,1,39
2017-06-03 03:00:00,16.4,0.0,1.8,15.0,5,3,0,0,1.0,3,7,0,0,40
2017-06-03 04:00:00,16.8,0.0,1.8,14.0,1,2,1,0,2.0,4,0,0,0,28
2017-06-03 05:00:00,16.7,0.0,2.0,25.0,1,10,1,4,6.0,13,5,3,4,76
2017-06-03 06:00:00,17.8,0.0,1.3,34.0,4,8,3,0,7.0,6,9,0,8,86
2017-06-03 07:00:00,17.9,0.0,0.8,39.0,7,11,5,7,7.0,10,17,4,6,125
2017-06-03 08:00:00,20.1,0.0,1.1,109.0,11,13,19,19,19.0,32,32,16,27,310
2017-06-03 09:00:00,21.5,0.0,1.5,201.0,29,33,28,56,42.0,38,60,51,51,634
2017-06-03 10:00:00,21.2,0.0,2.5,327.0,45,89,73,75,97.0,50,120,60,108,1119
2017-06-03 11:00:00,23.1,0.0,1.5,470.0,72,118,88,170,115.0,68,189,158,132,1653
2017-06-03 12:00:00,24.0,0.0,1.8,505.0,102,70,134,134,123.0,72,169,90,164,1664
2017-06-03 13:00:00,24.7,0.0,2.8,498.0,77,136,107,146,153.0,89,229,84,154,1787
2017-06-03 14:00:00,24.6,0.0,3.4,521.0,73,141,113,192,185.0,48,262,131,144,1895
2017-06-03 15:00:00,24.9,0.0,3.4,487.0,68,121,124,203,176.0,68,251,156,186,1926
2017-06-03 16:00:00,23.6,0.0,3.5,469.0,99,138,105,207,223.0,57,269,154,229,2047
2017-06-03 17:00:00,22.8,0.0,3.5,470.0,79,181,87,222,193.0,43,284,178,196,2021
2017-06-03 18:00:00,22.2,0.0,2.3,417.0,67,135,56,205,160.0,33,188,181,154,1678
2017-06-03 19:00:00,21.4,0.0,2.3,379.0,68,91,56,126,125.0,32,141,129,134,1338
2017-06-03 20:00:00,18.3,0.0,3.1,264.0,38,51,25,72,61.0,25,93,52,90,826
2017-06-03 21:00:00,18.7,0.2,3.2,178.0,27,39,29,55,57.0,19,64,38,48,580
2017-06-03 22:00:00,16.6,0.2,2.4,137.0,16,17,17,19,22.0,20,15,14,19,316
2017-06-03 23:00:00,15.3,0.1,1.9,112.0,5,20,4,8,18.0,11,13,5,14,231
2017-06-04 00:00:00,14.1,0.0,2.2,67.0,7,14,3,3,6.0,15,5,2,8,147
2017-06-04 01:00:00,13.8,0.0,2.2,38.0,1,2,0,1,1.0,10,34,1,0,97
2017-06-04 02:00:00,13.9,0.0,2.5,16.0,1,1,2,0,4.0,3,0,0,1,32
2017-06-04 03:00:00,13.4,0.0,2.8,23.0,4,4,0,0,2.0,7,2,0,3,48
2017-06-04 04:00:00,13.6,0.0,2.0,15.0,1,2,0,0,1.0,2,0,1,0,28
2017-06-04 05:00:00,13.6,0.0,2.0,5.0,5,1,0,1,1.0,2,1,0,1,17
2017-06-04 06:00:00,13.9,0.0,2.2,22.0,7,7,1,4,6.0,4,7,2,6,71
2017-06-04 07:00:00,15.1,0.0,2.8,23.0,6,14,8,8,11.0,8,8,8,9,107
2017-06-04 08:00:00,16.0,0.3,3.2,54.0,15,18,3,33,20.0,11,14,15,18,208
2017-06-04 09:00:00,16.4,0.9,3.6,153.0,32,65,28,68,59.0,16,65,39,63,621
2017-06-04 10:00:00,17.4,0.3,3.7,235.0,105,112,112,174,155.0,25,198,164,129,1451
2017-06-04 11:00:00,17.2,0.1,3.9,284.0,80,197,159,286,282.0,23,285,250,245,2141
2017-06-04 12:00:00,18.9,0.1,4.0,349.0,148,290,210,463,349.0,42,385,406,301,3014
2017-06-04 13:00:00,18.7,0.6,2.9,395.0,153,311,261,482,433.0,42,449,420,405,3411
2017-06-04 14:00:00,19.2,1.3,2.8,553.0,210,369,290,420,489.0,53,440,401,439,3747
2017-06-04 15:00:00,16.5,0.1,3.6,455.0,230,372,314,513,504.0,52,477,396,473,3870
2017-06-04 16:00:00,16.4,0.0,1.5,487.0,149,396,231,435,538.0,44,433,409,410,3594
2017-06-04 17:00:00,16.6,0.0,1.1,406.0,126,165,130,265,248.0,35,271,227,235,2172
2017-06-04 18:00:00,16.2,0.0,1.3,325.0,86,173,97,172,213.0,30,182,136,181,1655
2017-06-04 19:00:00,15.4,0.0,2.2,308.0,53,108,52,120,123.0,29,127,86,134,1176
2017-06-04 20:00:00,15.0,0.0,1.4,241.0,45,86,49,57,90.0,20,87,51,97,855
2017-06-04 21:00:00,14.6,0.0,1.9,138.0,27,52,10,35,57.0,21,42,24,52,483
2017-06-04 22:00:00,13.5,0.0,1.7,131.0,19,37,3,27,38.0,18,28,17,38,371
2017-06-04 23:00:00,12.3,0.0,1.1,95.0,7,12,0,7,7.0,17,10,6,17,183
2017-06-05 00:00:00,12.5,0.0,1.4,71.0,14,4,2,1,4.0,14,4,2,5,133
2017-06-05 01:00:00,10.5,0.0,1.2,49.0,4,3,3,1,2.0,9,2,0,2,86
2017-06-05 02:00:00,10.1,0.0,1.4,25.0,5,4,0,0,3.0,4,2,0,1,50
2017-06-05 03:00:00,10.2,0.0,1.4,21.0,1,0,0,0,1.0,1,0,0,0,26
2017-06-05 04:00:00,10.6,0.0,1.6,13.0,0,3,4,1,1.0,5,0,0,0,31
2017-06-05 05:00:00,11.2,0.0,1.3,14.0,7,4,0,1,5.0,3,5,0,2,41
2017-06-05 06:00:00,12.4,0.0,1.7,28.0,7,18,7,12,8.0,0,10,9,1,110
2017-06-05 07:00:00,14.1,0.0,2.1,42.0,15,39,15,36,24.0,5,37,29,24,270
2017-06-05 08:00:00,16.4,0.0,1.9,80.0,41,83,24,89,57.0,9,72,66,55,585
2017-06-05 09:00:00,17.4,0.0,2.5,177.0,72,104,84,162,120.0,28,168,108,78,1135
2017-06-05 10:00:00,18.4,0.0,3.2,273.0,147,150,143,292,237.0,40,258,224,220,2033
2017-06-05 11:00:00,19.8,0.0,3.5,351.0,182,239,275,387,404.0,49,380,336,394,3053
2017-06-05 12:00:00,20.5,0.0,2.8,425.0,260,350,283,563,477.0,54,481,502,444,3902
2017-06-05 13:00:00,20.9,0.0,1.9,590.0,261,501,352,688,641.0,44,576,564,565,4870
2017-06-05 14:00:00,20.6,0.0,1.8,626.0,339,444,348,623,655.0,62,618,508,606,4917
2017-06-05 15:00:00,22.1,0.0,2.1,643.0,259,524,348,583,627.0,78,585,614,641,4998
2017-06-05 16:00:00,21.4,0.0,2.1,585.0,230,395,248,559,591.0,60,544,443,563,4307
2017-06-05 17:00:00,21.5,0.0,2.1,682.0,202,425,233,471,555.0,65,465,418,539,4146
2017-06-05 18:00:00,18.4,0.0,1.7,546.0,164,311,124,365,424.0,69,332,236,377,3036
2017-06-05 19:00:00,16.7,0.0,1.7,432.0,110,202,78,184,320.0,29,220,135,321,2083
2017-06-05 20:00:00,15.7,0.0,1.6,321.0,88,133,51,128,161.0,29,121,93,159,1324
2017-06-05 21:00:00,15.7,0.0,1.8,195.0,40,63,20,64,66.0,34,59,62,66,704
2017-06-05 22:00:00,17.0,0.0,3.6,154.0,27,36,6,21,27.0,34,35,11,35,415
2017-06-05 23:00:00,16.6,0.0,4.0,87.0,4,12,9,5,4.0,11,8,8,6,163
2017-06-06 00:00:00,16.4,0.0,4.1,49.0,6,7,0,4,8.0,23,8,0,6,122
2017-06-06 01:00:00,15.8,0.0,4.0,24.0,1,1,0,2,1.0,12,5,0,0,54
2017-06-06 02:00:00,15.4,0.0,4.2,28.0,1,3,2,0,0.0,0,0,1,0,40
2017-06-06 03:00:00,15.5,0.0,5.6,8.0,1,4,0,1,1.0,4,1,0,0,22
2017-06-06 04:00:00,15.2,0.0,5.0,14.0,2,3,1,0,0.0,2,0,0,0,26
2017-06-06 05:00:00,15.0,0.0,3.7,69.0,23,36,3,6,21.0,12,13,6,10,213
2017-06-06 06:00:00,15.7,0.1,5.7,209.0,59,107,19,26,39.0,32,78,21,29,676
2017-06-06 07:00:00,15.5,0.0,6.5,525.0,69,275,35,102,116.0,68,176,65,107,1713
2017-06-06 08:00:00,16.2,0.0,6.4,625.0,59,385,33,148,143.0,67,304,55,119,2239
2017-06-06 09:00:00,16.3,0.0,6.4,319.0,25,133,14,67,71.0,46,138,26,69,1040
2017-06-06 10:00:00,16.0,0.0,6.2,301.0,20,48,22,60,48.0,44,91,39,45,797
2017-06-06 11:00:00,17.0,0.0,5.6,244.0,16,69,31,66,42.0,41,94,67,64,821
2017-06-06 12:00:00,17.9,0.0,4.3,305.0,20,72,20,73,52.0,34,112,28,46,863
2017-06-06 13:00:00,17.0,0.0,5.5,352.0,27,71,58,53,36.0,46,88,23,54,923
2017-06-06 14:00:00,18.0,0.0,4.1,343.0,22,99,25,75,57.0,41,108,45,49,970
2017-06-06 15:00:00,16.9,0.0,4.3,380.0,59,145,40,104,103.0,55,132,56,75,1284
2017-06-06 16:00:00,16.4,0.0,4.0,585.0,97,250,27,105,127.0,73,159,60,117,1784
2017-06-06 17:00:00,16.2,0.0,4.3,671.0,97,328,44,126,186.0,71,263,116,160,2331
2017-06-06 18:00:00,13.5,0.1,5.1,630.0,79,282,30,146,158.0,68,233,93,158,2092
2017-06-06 19:00:00,12.1,0.5,4.7,501.0,47,135,33,73,85.0,43,136,67,120,1374
2017-06-06 20:00:00,12.0,1.0,4.4,291.0,21,79,5,31,39.0,26,72,26,58,712
2017-06-06 21:00:00,11.0,0.4,4.5,219.0,17,41,3,21,28.0,37,44,18,36,503
2017-06-06 22:00:00,10.4,0.4,4.8,153.0,6,24,4,12,11.0,20,17,3,16,303
2017-06-06 23:00:00,10.3,0.0,4.3,80.0,2,15,1,0,4.0,16,10,2,2,159
2017-06-07 00:00:00,10.6,0.0,4.6,31.0,1,4,0,0,1.0,6,1,0,4,56
2017-06-07 01:00:00,10.5,0.0,4.1,23.0,1,0,1,0,1.0,5,2,3,0,42
2017-06-07 02:00:00,10.4,0.0,3.9,5.0,6,2,0,0,2.0,4,0,0,1,20
2017-06-07 03:00:00,10.6,0.0,4.4,9.0,0,1,2,0,0.0,3,0,2,1,18
2017-06-07 04:00:00,10.7,0.0,4.7,16.0,2,3,0,0,0.0,2,0,0,1,30
2017-06-07 05:00:00,10.8,0.0,4.3,61.0,23,36,4,9,13.0,12,12,5,11,197
2017-06-07 06:00:00,11.3,0.0,4.3,239.0,38,128,23,40,42.0,25,72,26,40,737
2017-06-07 07:00:00,11.6,0.0,4.6,625.0,94,324,50,107,116.0,85,203,71,123,1988
2017-06-07 08:00:00,12.1,0.0,4.4,736.0,89,476,25,182,169.0,73,394,57,163,2670
2017-06-07 09:00:00,13.0,0.0,5.0,411.0,28,171,16,67,74.0,61,158,31,60,1271
2017-06-07 10:00:00,14.4,0.0,5.1,255.0,41,68,36,50,36.0,29,76,28,28,735
2017-06-07 11:00:00,12.3,0.0,5.5,287.0,22,59,19,58,28.0,39,79,52,53,749
2017-06-07 12:00:00,12.2,0.0,4.0,319.0,20,87,17,60,42.0,35,87,51,38,845
2017-06-07 13:00:00,15.5,0.0,4.5,330.0,24,80,37,49,50.0,46,87,41,45,896
2017-06-07 14:00:00,17.1,0.0,4.6,340.0,47,111,20,55,46.0,57,101,50,49,987
2017-06-07 15:00:00,17.1,0.0,3.9,374.0,42,161,25,110,69.0,62,121,72,76,1258
2017-06-07 16:00:00,18.8,0.0,4.6,665.0,86,241,43,109,124.0,90,197,83,134,1971
2017-06-07 17:00:00,18.4,0.0,4.4,642.0,86,357,55,138,178.0,84,287,73,148,2360
2017-06-07 18:00:00,17.3,0.0,4.6,681.0,71,292,47,131,141.0,58,261,90,161,2171
2017-06-07 19:00:00,16.4,0.0,3.8,557.0,62,165,25,115,127.0,62,183,74,152,1666
2017-06-07 20:00:00,14.8,0.0,2.7,385.0,59,110,28,78,94.0,30,115,62,93,1138
2017-06-07 21:00:00,13.7,0.0,1.5,283.0,30,67,18,41,42.0,44,97,46,66,790
2017-06-07 22:00:00,12.6,0.0,2.5,200.0,14,44,1,18,27.0,21,42,13,32,445
2017-06-07 23:00:00,12.4,0.0,2.7,88.0,2,18,1,11,2.0,13,11,3,4,172
2017-06-08 00:00:00,12.3,0.8,3.1,49.0,1,4,0,4,0.0,14,3,1,3,99
2017-06-08 01:00:00,12.3,0.0,3.2,28.0,2,0,0,5,0.0,7,0,0,0,43
2017-06-08 02:00:00,12.7,0.0,3.2,12.0,0,2,0,0,0.0,2,0,0,0,21
2017-06-08 03:00:00,13.2,0.0,3.7,9.0,0,2,0,0,0.0,1,0,1,0,13
2017-06-08 04:00:00,12.5,0.0,3.7,19.0,1,5,0,0,0.0,4,0,0,0,33
2017-06-08 05:00:00,12.3,0.0,3.2,66.0,17,37,7,5,9.0,10,18,3,7,192
2017-06-08 06:00:00,13.3,0.0,3.3,173.0,52,91,14,25,32.0,29,46,18,24,556
2017-06-08 07:00:00,14.2,0.0,3.8,651.0,113,333,64,116,133.0,86,222,80,148,2161
2017-06-08 08:00:00,16.1,0.0,4.2,791.0,102,503,42,218,201.0,101,433,75,207,3051
2017-06-08 09:00:00,17.8,0.0,4.3,482.0,30,193,22,70,119.0,57,169,42,103,1485
2017-06-08 10:00:00,19.8,0.0,4.0,325.0,49,102,47,84,75.0,48,107,58,80,1073
2017-06-08 11:00:00,21.1,0.0,5.5,328.0,42,91,44,97,85.0,50,137,69,88,1130
2017-06-08 12:00:00,21.1,0.0,4.8,363.0,67,120,79,130,104.0,72,176,111,107,1467
2017-06-08 13:00:00,22.5,0.0,4.0,484.0,71,135,62,130,144.0,49,182,89,135,1637
2017-06-08 14:00:00,22.9,0.0,4.3,477.0,73,177,66,136,148.0,70,210,101,158,1758
2017-06-08 15:00:00,23.8,0.0,4.3,601.0,105,214,83,187,159.0,79,223,131,166,2129
2017-06-08 16:00:00,23.2,0.0,4.3,749.0,115,346,108,191,209.0,104,314,124,230,2746
2017-06-08 17:00:00,23.0,0.0,4.3,909.0,133,471,132,280,367.0,97,395,201,313,3604
2017-06-08 18:00:00,23.1,0.0,4.1,871.0,139,371,84,244,288.0,97,405,156,307,3256
2017-06-08 19:00:00,22.0,0.0,4.0,675.0,101,219,52,175,220.0,78,258,121,256,2310
2017-06-08 20:00:00,20.5,0.0,3.4,484.0,104,174,43,142,210.0,49,153,102,230,1793
2017-06-08 21:00:00,19.0,0.0,2.4,408.0,52,131,22,92,99.0,51,140,56,132,1266
2017-06-08 22:00:00,17.7,0.0,2.9,286.0,30,87,10,39,59.0,35,72,18,74,758
2017-06-08 23:00:00,17.6,0.0,2.9,175.0,15,16,3,11,24.0,26,33,3,29,352
