Datetime,Temperature (°C),Precipitations (mm),Wind Speed (m/s),Estermannufer,VonSandtUfer,Rhenusallee,BrühlerStraße,WilhelmSpiritusUfer,McCloyWeg,WegDammBonnBeuel,NordBrücke,SüdBrücke,KennedyBrücke,Bonn2020
2020-01-24 20:00:00,0.3,0.0,1.5,0.0,12.0,15.0,20.0,23.0,5.0,18.0,13.0,33.0,228.0,377.0
2020-01-24 21:00:00,0.3,0.0,1.4,4.0,4.0,7.0,15.0,19.0,0.0,18.0,17.0,30.0,155.0,279.0
2020-01-24 22:00:00,0.4,0.0,1.3,2.0,7.0,7.0,15.0,16.0,3.0,14.0,6.0,14.0,185.0,272.0
2020-01-24 23:00:00,0.4,0.0,1.3,3.0,2.0,3.0,2.0,9.0,0.0,8.0,8.0,9.0,105.0,153.0
2020-01-25 00:00:00,0.4,0.0,1.3,0.0,3.0,5.0,8.0,7.0,0.0,2.0,2.0,7.0,90.0,124.0
2020-01-25 01:00:00,0.2,0.0,1.3,0.0,1.0,2.0,8.0,2.0,0.0,1.0,1.0,5.0,53.0,75.0
2020-01-25 02:00:00,0.1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,25.0,34.0
2020-01-25 03:00:00,-0.3,0.0,1.7,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,18.0,25.0
2020-01-25 04:00:00,-0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,17.0
2020-01-25 05:00:00,-0.9,0.0,1.5,0.0,0.0,2.0,2.0,8.0,0.0,1.0,5.0,5.0,12.0,36.0
2020-01-25 06:00:00,-1.2,0.0,1.5,0.0,1.0,5.0,5.0,4.0,0.0,1.0,5.0,7.0,20.0,49.0
2020-01-25 07:00:00,-0.7,0.0,1.1,2.0,2.0,3.0,7.0,5.0,1.0,4.0,3.0,13.0,35.0,76.0
2020-01-25 08:00:00,-0.3,0.0,1.5,5.0,8.0,20.0,19.0,19.0,6.0,17.0,9.0,25.0,78.0,212.0
2020-01-25 09:00:00,0.4,0.0,1.4,6.0,17.0,21.0,22.0,27.0,5.0,42.0,26.0,34.0,185.0,395.0
2020-01-25 10:00:00,1.0,0.0,1.2,11.0,27.0,30.0,19.0,34.0,27.0,35.0,32.0,38.0,254.0,533.0
2020-01-25 11:00:00,1.7,0.0,1.6,6.0,35.0,53.0,31.0,39.0,26.0,73.0,36.0,55.0,357.0,736.0
2020-01-25 12:00:00,2.5,0.0,1.1,28.0,42.0,72.0,31.0,70.0,33.0,102.0,29.0,58.0,338.0,838.0
2020-01-25 13:00:00,2.3,0.0,1.5,21.0,57.0,75.0,40.0,83.0,44.0,67.0,57.0,65.0,332.0,874.0
2020-01-25 14:00:00,2.6,0.0,2.2,14.0,45.0,88.0,45.0,82.0,32.0,102.0,34.0,44.0,395.0,909.0
2020-01-25 15:00:00,2.6,0.0,2.2,20.0,48.0,54.0,21.0,86.0,42.0,62.0,59.0,71.0,313.0,801.0
2020-01-25 16:00:00,2.2,0.0,2.4,7.0,59.0,46.0,17.0,82.0,58.0,58.0,26.0,45.0,297.0,712.0
2020-01-25 17:00:00,2.1,0.0,1.8,11.0,25.0,36.0,24.0,39.0,17.0,56.0,24.0,51.0,277.0,579.0
2020-01-25 18:00:00,2.1,0.0,1.4,6.0,20.0,13.0,17.0,23.0,12.0,18.0,8.0,19.0,237.0,385.0
2020-01-25 19:00:00,1.8,0.0,1.3,0.0,10.0,15.0,19.0,18.0,4.0,27.0,3.0,23.0,218.0,346.0
2020-01-25 20:00:00,1.8,0.0,1.6,2.0,3.0,9.0,14.0,7.0,3.0,11.0,6.0,16.0,163.0,239.0
2020-01-25 21:00:00,1.6,0.0,1.6,2.0,4.0,6.0,14.0,12.0,0.0,11.0,8.0,15.0,116.0,195.0
2020-01-25 22:00:00,1.9,0.0,1.4,0.0,0.0,5.0,7.0,4.0,2.0,5.0,0.0,1.0,99.0,125.0
2020-01-25 23:00:00,1.4,0.0,1.6,1.0,3.0,0.0,6.0,9.0,2.0,2.0,2.0,6.0,106.0,140.0
2020-01-26 00:00:00,1.3,0.0,1.3,0.0,0.0,4.0,8.0,5.0,0.0,3.0,10.0,7.0,98.0,137.0
2020-01-26 01:00:00,1.5,0.0,1.9,0.0,0.0,7.0,4.0,2.0,1.0,7.0,5.0,5.0,58.0,90.0
2020-01-26 02:00:00,0.8,0.0,1.3,0.0,0.0,2.0,3.0,1.0,0.0,3.0,3.0,0.0,27.0,40.0
2020-01-26 03:00:00,0.5,0.0,1.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,25.0,30.0
2020-01-26 04:00:00,0.6,0.0,1.4,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,9.0,18.0
2020-01-26 05:00:00,0.2,0.0,0.9,0.0,0.0,3.0,2.0,3.0,0.0,1.0,2.0,4.0,14.0,31.0
2020-01-26 06:00:00,0.2,0.0,0.7,0.0,4.0,3.0,0.0,6.0,3.0,1.0,0.0,11.0,13.0,41.0
2020-01-26 07:00:00,1.7,0.0,1.3,1.0,3.0,4.0,2.0,7.0,1.0,3.0,1.0,5.0,13.0,40.0
2020-01-26 08:00:00,1.8,0.0,1.8,6.0,5.0,17.0,12.0,13.0,12.0,14.0,7.0,11.0,55.0,153.0
2020-01-26 09:00:00,2.2,0.0,1.0,4.0,12.0,37.0,9.0,25.0,21.0,27.0,24.0,47.0,105.0,328.0
2020-01-26 10:00:00,4.4,0.0,0.9,15.0,42.0,76.0,15.0,66.0,36.0,78.0,37.0,76.0,202.0,667.0
2020-01-26 11:00:00,6.8,0.0,1.9,26.0,61.0,123.0,19.0,78.0,48.0,111.0,68.0,106.0,181.0,856.0
2020-01-26 12:00:00,7.4,0.0,2.8,59.0,146.0,189.0,26.0,132.0,108.0,176.0,98.0,148.0,292.0,1430.0
2020-01-26 13:00:00,8.1,0.0,2.9,66.0,161.0,205.0,32.0,205.0,104.0,217.0,120.0,192.0,344.0,1711.0
2020-01-26 14:00:00,8.0,0.0,3.4,68.0,148.0,298.0,28.0,196.0,109.0,254.0,174.0,225.0,448.0,2014.0
2020-01-26 15:00:00,7.1,0.0,3.3,68.0,144.0,253.0,32.0,184.0,91.0,209.0,142.0,234.0,395.0,1822.0
2020-01-26 16:00:00,7.3,0.0,2.7,63.0,112.0,144.0,36.0,160.0,75.0,149.0,105.0,139.0,378.0,1413.0
2020-01-26 17:00:00,6.9,0.0,3.1,22.0,63.0,92.0,31.0,97.0,47.0,88.0,85.0,94.0,362.0,1005.0
2020-01-26 18:00:00,6.9,0.0,3.5,1.0,31.0,27.0,27.0,40.0,16.0,34.0,17.0,29.0,258.0,495.0
2020-01-26 19:00:00,6.5,0.0,4.6,2.0,7.0,16.0,10.0,15.0,3.0,20.0,7.0,18.0,207.0,318.0
2020-01-26 20:00:00,6.0,0.0,5.8,0.0,4.0,6.0,4.0,11.0,2.0,8.0,9.0,9.0,154.0,209.0
2020-01-26 21:00:00,6.1,0.0,3.8,1.0,3.0,10.0,4.0,5.0,4.0,10.0,3.0,7.0,94.0,145.0
2020-01-26 22:00:00,5.6,0.0,4.1,1.0,2.0,2.0,9.0,10.0,0.0,5.0,1.0,16.0,105.0,155.0
2020-01-26 23:00:00,5.6,0.0,3.6,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,5.0,22.0,36.0
2020-01-27 00:00:00,3.0,0.0,2.2,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,14.0,24.0
2020-01-27 01:00:00,5.7,0.0,1.4,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,10.0
2020-01-27 02:00:00,6.0,0.0,3.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0
2020-01-27 03:00:00,6.7,0.0,2.9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,11.0
2020-01-27 04:00:00,7.4,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,11.0,19.0
2020-01-27 05:00:00,7.5,0.0,4.1,3.0,3.0,11.0,9.0,10.0,2.0,7.0,14.0,27.0,51.0,138.0
2020-01-27 06:00:00,7.3,0.0,4.2,15.0,28.0,32.0,36.0,41.0,17.0,22.0,41.0,96.0,163.0,500.0
2020-01-27 07:00:00,7.7,0.0,4.1,43.0,105.0,112.0,77.0,206.0,64.0,102.0,90.0,288.0,622.0,1744.0
2020-01-27 08:00:00,8.0,0.0,5.2,23.0,157.0,154.0,78.0,366.0,60.0,125.0,74.0,432.0,677.0,2190.0
2020-01-27 09:00:00,8.4,0.0,6.4,9.0,60.0,89.0,42.0,163.0,36.0,63.0,33.0,175.0,357.0,1044.0
2020-01-27 10:00:00,8.6,0.0,5.2,17.0,40.0,49.0,29.0,67.0,19.0,41.0,21.0,53.0,287.0,648.0
2020-01-27 11:00:00,8.7,0.0,5.5,10.0,22.0,24.0,39.0,53.0,27.0,36.0,23.0,51.0,244.0,562.0
2020-01-27 12:00:00,8.6,0.0,5.0,10.0,31.0,41.0,46.0,58.0,15.0,52.0,27.0,77.0,285.0,668.0
2020-01-27 13:00:00,8.3,0.0,6.3,10.0,32.0,60.0,35.0,67.0,26.0,58.0,25.0,77.0,320.0,731.0
2020-01-27 14:00:00,6.8,0.0,4.6,9.0,27.0,46.0,42.0,62.0,13.0,41.0,28.0,96.0,278.0,670.0
2020-01-27 15:00:00,6.5,0.0,1.0,18.0,40.0,38.0,50.0,79.0,19.0,44.0,37.0,124.0,325.0,798.0
2020-01-27 16:00:00,7.2,0.0,1.6,18.0,49.0,81.0,61.0,112.0,27.0,64.0,65.0,203.0,456.0,1164.0
2020-01-27 17:00:00,6.9,0.0,2.9,15.0,86.0,122.0,60.0,221.0,32.0,90.0,79.0,294.0,551.0,1599.0
2020-01-27 18:00:00,7.5,0.0,4.0,19.0,54.0,83.0,51.0,207.0,26.0,74.0,45.0,192.0,496.0,1273.0
2020-01-27 19:00:00,7.6,0.0,4.0,9.0,27.0,38.0,30.0,74.0,22.0,45.0,23.0,83.0,331.0,701.0
2020-01-27 20:00:00,7.6,0.0,3.8,6.0,8.0,24.0,25.0,36.0,6.0,29.0,16.0,39.0,226.0,426.0
2020-01-27 21:00:00,7.3,0.0,5.0,1.0,4.0,6.0,12.0,18.0,4.0,10.0,13.0,26.0,165.0,264.0
2020-01-27 22:00:00,7.0,0.1,6.7,0.0,3.0,2.0,22.0,10.0,1.0,4.0,2.0,20.0,115.0,183.0
2020-01-27 23:00:00,7.4,0.1,6.6,1.0,0.0,5.0,3.0,5.0,0.0,4.0,4.0,7.0,49.0,85.0
2020-01-28 00:00:00,8.0,0.0,7.1,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,17.0,27.0
2020-01-28 01:00:00,6.8,0.0,6.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,9.0
2020-01-28 02:00:00,6.7,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,12.0
2020-01-28 03:00:00,7.0,0.0,3.4,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,6.0,15.0
2020-01-28 04:00:00,6.8,0.0,3.1,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,6.0,13.0
2020-01-28 05:00:00,6.7,0.0,3.1,0.0,6.0,7.0,9.0,16.0,2.0,7.0,13.0,22.0,41.0,124.0
2020-01-28 06:00:00,6.9,0.3,4.1,20.0,20.0,28.0,37.0,43.0,10.0,25.0,50.0,104.0,210.0,555.0
2020-01-28 07:00:00,6.8,0.5,3.8,42.0,103.0,131.0,91.0,201.0,58.0,142.0,97.0,279.0,623.0,1793.0
2020-01-28 08:00:00,5.3,0.7,6.6,22.0,115.0,123.0,90.0,301.0,12.0,76.0,66.0,357.0,615.0,1814.0
2020-01-28 09:00:00,4.3,0.0,6.8,9.0,32.0,51.0,37.0,136.0,1.0,43.0,35.0,120.0,291.0,774.0
2020-01-28 10:00:00,5.0,0.0,5.4,9.0,26.0,18.0,35.0,36.0,3.0,22.0,12.0,57.0,189.0,413.0
2020-01-28 11:00:00,5.3,0.0,7.8,8.0,29.0,23.0,22.0,46.0,7.0,31.0,13.0,41.0,198.0,434.0
2020-01-28 12:00:00,5.6,0.0,7.7,5.0,24.0,35.0,33.0,39.0,7.0,38.0,20.0,47.0,284.0,539.0
2020-01-28 13:00:00,5.9,0.0,9.0,6.0,40.0,42.0,43.0,75.0,20.0,52.0,25.0,72.0,315.0,707.0
2020-01-28 14:00:00,6.1,0.4,8.4,12.0,34.0,42.0,48.0,61.0,12.0,38.0,33.0,91.0,321.0,712.0
2020-01-28 15:00:00,5.5,1.0,9.6,14.0,57.0,57.0,58.0,81.0,28.0,73.0,47.0,151.0,426.0,1027.0
2020-01-28 16:00:00,4.3,0.0,8.0,25.0,91.0,124.0,82.0,158.0,53.0,107.0,86.0,230.0,569.0,1552.0
2020-01-28 17:00:00,3.6,0.0,7.2,17.0,118.0,133.0,67.0,219.0,53.0,114.0,76.0,254.0,638.0,1719.0
2020-01-28 18:00:00,3.9,0.0,4.7,18.0,64.0,87.0,47.0,186.0,37.0,99.0,59.0,186.0,570.0,1375.0
2020-01-28 19:00:00,3.5,0.0,5.3,5.0,35.0,35.0,40.0,71.0,11.0,44.0,26.0,79.0,346.0,706.0
2020-01-28 20:00:00,3.6,0.0,4.9,5.0,13.0,21.0,27.0,37.0,9.0,39.0,14.0,53.0,261.0,499.0
2020-01-28 21:00:00,3.2,0.0,5.0,2.0,1.0,12.0,13.0,20.0,7.0,9.0,11.0,23.0,191.0,292.0
2020-01-28 22:00:00,3.6,0.0,4.5,1.0,4.0,6.0,9.0,14.0,1.0,13.0,7.0,15.0,177.0,253.0
2020-01-28 23:00:00,3.7,0.0,4.3,0.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,7.0,62.0,85.0
2020-01-29 00:00:00,3.4,0.0,3.8,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,21.0,37.0
2020-01-29 01:00:00,3.1,0.0,4.9,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,9.0,16.0
2020-01-29 02:00:00,3.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,12.0
2020-01-29 03:00:00,3.6,0.0,4.3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,8.0
2020-01-29 04:00:00,3.6,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,5.0,9.0,22.0
2020-01-29 05:00:00,3.7,0.0,4.7,1.0,7.0,10.0,11.0,14.0,4.0,8.0,20.0,37.0,51.0,168.0
2020-01-29 06:00:00,4.0,0.0,4.0,15.0,27.0,28.0,47.0,56.0,17.0,18.0,45.0,110.0,193.0,566.0
2020-01-29 07:00:00,3.9,0.0,4.1,44.0,118.0,134.0,92.0,215.0,55.0,139.0,89.0,304.0,673.0,1898.0
2020-01-29 08:00:00,4.0,0.0,4.4,20.0,177.0,178.0,93.0,402.0,54.0,147.0,92.0,501.0,777.0,2484.0
2020-01-29 09:00:00,4.1,0.0,3.9,7.0,63.0,85.0,51.0,185.0,32.0,49.0,36.0,162.0,365.0,1062.0
2020-01-29 10:00:00,4.6,0.0,4.9,3.0,26.0,49.0,30.0,50.0,12.0,51.0,26.0,69.0,254.0,593.0
2020-01-29 11:00:00,5.3,0.0,5.8,10.0,39.0,46.0,36.0,61.0,21.0,46.0,27.0,63.0,239.0,605.0
2020-01-29 12:00:00,5.6,0.0,7.5,13.0,35.0,43.0,44.0,63.0,34.0,52.0,25.0,79.0,320.0,735.0
2020-01-29 13:00:00,5.7,0.0,7.0,12.0,49.0,50.0,50.0,80.0,24.0,63.0,28.0,95.0,342.0,825.0
2020-01-29 14:00:00,5.6,0.0,6.7,13.0,58.0,52.0,46.0,73.0,28.0,51.0,32.0,132.0,326.0,838.0
2020-01-29 15:00:00,6.2,0.0,6.9,12.0,68.0,75.0,73.0,103.0,32.0,76.0,49.0,197.0,407.0,1125.0
2020-01-29 16:00:00,5.5,0.0,6.8,37.0,96.0,132.0,76.0,182.0,55.0,99.0,95.0,259.0,571.0,1642.0
2020-01-29 17:00:00,5.1,0.0,5.1,20.0,120.0,175.0,81.0,253.0,66.0,154.0,91.0,331.0,651.0,1979.0
2020-01-29 18:00:00,3.9,0.0,3.6,20.0,75.0,103.0,51.0,225.0,38.0,93.0,65.0,243.0,619.0,1573.0
2020-01-29 19:00:00,4.3,0.0,3.5,5.0,36.0,60.0,33.0,72.0,23.0,65.0,42.0,108.0,386.0,857.0
2020-01-29 20:00:00,4.5,0.0,3.6,4.0,12.0,24.0,17.0,40.0,6.0,30.0,19.0,65.0,260.0,489.0
2020-01-29 21:00:00,3.7,0.2,3.9,0.0,8.0,13.0,11.0,16.0,8.0,21.0,13.0,30.0,172.0,296.0
2020-01-29 22:00:00,4.4,0.4,5.0,1.0,1.0,13.0,10.0,9.0,0.0,7.0,7.0,39.0,180.0,267.0
2020-01-29 23:00:00,5.3,0.1,5.3,0.0,2.0,4.0,8.0,4.0,0.0,5.0,2.0,14.0,85.0,127.0
2020-01-30 00:00:00,5.3,0.0,4.5,0.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,9.0,21.0,44.0
2020-01-30 01:00:00,5.6,0.0,4.5,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,12.0,19.0
2020-01-30 02:00:00,6.0,0.0,4.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,10.0
2020-01-30 03:00:00,5.2,0.0,5.1,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,9.0
2020-01-30 04:00:00,4.7,0.0,3.8,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,7.0,17.0
2020-01-30 05:00:00,5.2,0.0,4.1,2.0,6.0,6.0,10.0,12.0,2.0,8.0,11.0,31.0,51.0,140.0
2020-01-30 06:00:00,5.2,0.0,4.7,20.0,23.0,28.0,39.0,58.0,12.0,25.0,60.0,107.0,210.0,590.0
2020-01-30 07:00:00,5.7,0.0,5.2,51.0,119.0,152.0,93.0,236.0,59.0,160.0,108.0,334.0,729.0,2075.0
2020-01-30 08:00:00,6.1,0.0,5.3,26.0,170.0,195.0,79.0,388.0,68.0,150.0,99.0,538.0,767.0,2528.0
2020-01-30 09:00:00,6.5,0.3,5.4,15.0,75.0,84.0,45.0,199.0,35.0,57.0,31.0,193.0,438.0,1189.0
2020-01-30 10:00:00,7.2,0.1,5.4,17.0,37.0,52.0,32.0,69.0,33.0,66.0,35.0,83.0,272.0,716.0
2020-01-30 11:00:00,7.7,0.0,5.6,10.0,47.0,58.0,43.0,63.0,27.0,58.0,30.0,88.0,294.0,740.0
2020-01-30 12:00:00,7.6,0.0,7.6,15.0,55.0,59.0,30.0,111.0,33.0,67.0,33.0,111.0,348.0,892.0
2020-01-30 13:00:00,8.1,0.0,7.4,29.0,38.0,76.0,67.0,120.0,28.0,80.0,37.0,133.0,438.0,1083.0
2020-01-30 14:00:00,9.3,0.0,3.8,19.0,58.0,76.0,53.0,119.0,29.0,89.0,38.0,157.0,408.0,1087.0
2020-01-30 15:00:00,9.5,0.0,4.9,34.0,90.0,119.0,83.0,151.0,41.0,128.0,84.0,210.0,553.0,1540.0
2020-01-30 16:00:00,9.5,0.0,4.2,56.0,122.0,129.0,91.0,227.0,65.0,139.0,83.0,351.0,752.0,2065.0
2020-01-30 17:00:00,9.2,0.0,6.5,32.0,122.0,154.0,59.0,268.0,69.0,151.0,80.0,321.0,693.0,2004.0
2020-01-30 18:00:00,8.6,0.0,3.8,13.0,68.0,70.0,55.0,197.0,35.0,62.0,50.0,198.0,564.0,1350.0
2020-01-30 19:00:00,8.4,0.0,4.6,6.0,32.0,40.0,44.0,60.0,11.0,52.0,21.0,96.0,358.0,736.0
2020-01-30 20:00:00,9.3,0.0,5.3,2.0,19.0,22.0,23.0,36.0,4.0,33.0,17.0,49.0,240.0,450.0
2020-01-30 21:00:00,9.6,0.0,6.2,0.0,10.0,16.0,21.0,21.0,3.0,15.0,8.0,27.0,170.0,297.0
2020-01-30 22:00:00,9.8,0.0,6.1,2.0,6.0,9.0,12.0,11.0,2.0,9.0,5.0,19.0,177.0,254.0
2020-01-30 23:00:00,11.3,0.1,5.7,1.0,4.0,11.0,9.0,6.0,1.0,11.0,5.0,6.0,99.0,157.0
2020-01-31 00:00:00,11.9,2.9,4.4,0.0,0.0,1.0,5.0,3.0,0.0,1.0,1.0,7.0,38.0,57.0
2020-01-31 01:00:00,13.4,1.3,5.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,25.0,29.0
2020-01-31 02:00:00,13.4,0.4,5.1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,11.0
2020-01-31 03:00:00,12.9,0.0,4.8,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,8.0,17.0
2020-01-31 04:00:00,12.8,0.0,4.4,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,8.0,15.0
2020-01-31 05:00:00,12.5,0.0,4.5,1.0,3.0,4.0,10.0,10.0,0.0,4.0,9.0,24.0,47.0,113.0
2020-01-31 06:00:00,11.5,0.0,3.9,12.0,21.0,41.0,40.0,51.0,16.0,24.0,51.0,93.0,174.0,533.0
2020-01-31 07:00:00,11.2,0.0,4.1,54.0,97.0,127.0,90.0,197.0,65.0,142.0,92.0,278.0,637.0,1809.0
2020-01-31 08:00:00,11.0,0.0,2.3,14.0,151.0,130.0,70.0,299.0,51.0,95.0,68.0,361.0,611.0,1878.0
2020-01-31 09:00:00,10.9,0.0,2.1,11.0,66.0,76.0,47.0,152.0,39.0,75.0,28.0,141.0,408.0,1072.0
2020-01-31 10:00:00,11.1,0.0,1.7,12.0,50.0,54.0,28.0,77.0,35.0,57.0,29.0,72.0,356.0,795.0
2020-01-31 11:00:00,13.1,0.0,0.9,24.0,53.0,75.0,36.0,105.0,32.0,97.0,44.0,73.0,349.0,925.0
2020-01-31 12:00:00,14.4,0.0,5.2,28.0,76.0,102.0,58.0,138.0,56.0,105.0,68.0,104.0,439.0,1205.0
2020-01-31 13:00:00,14.0,0.0,6.7,37.0,103.0,130.0,68.0,154.0,71.0,153.0,90.0,160.0,510.0,1517.0
2020-01-31 14:00:00,14.3,0.0,6.3,58.0,103.0,174.0,80.0,188.0,82.0,170.0,87.0,203.0,591.0,1793.0
2020-01-31 15:00:00,14.3,0.0,5.6,54.0,152.0,199.0,69.0,206.0,100.0,202.0,115.0,273.0,606.0,2042.0
2020-01-31 16:00:00,13.3,0.0,5.1,53.0,171.0,243.0,80.0,264.0,98.0,253.0,129.0,278.0,727.0,2372.0
2020-01-31 17:00:00,11.6,0.0,6.1,40.0,115.0,178.0,59.0,257.0,70.0,176.0,81.0,259.0,728.0,2016.0
2020-01-31 18:00:00,10.2,0.0,3.9,23.0,57.0,61.0,42.0,155.0,41.0,81.0,41.0,111.0,548.0,1189.0
2020-01-31 19:00:00,10.7,0.0,3.0,5.0,32.0,38.0,46.0,50.0,16.0,31.0,21.0,64.0,375.0,692.0
2020-01-31 20:00:00,11.0,0.0,4.2,4.0,22.0,26.0,22.0,28.0,5.0,30.0,20.0,38.0,300.0,505.0
2020-01-31 21:00:00,11.4,0.0,4.5,0.0,12.0,17.0,12.0,19.0,10.0,14.0,14.0,21.0,177.0,301.0
2020-01-31 22:00:00,11.8,0.0,5.4,0.0,8.0,16.0,14.0,28.0,6.0,18.0,7.0,21.0,171.0,292.0
2020-01-31 23:00:00,11.9,0.0,6.0,2.0,2.0,5.0,7.0,4.0,1.0,14.0,4.0,15.0,123.0,183.0
2020-02-01 00:00:00,11.9,0.0,6.7,1.0,3.0,2.0,16.0,8.0,4.0,2.0,10.0,9.0,94.0,154.0
2020-02-01 01:00:00,11.8,0.0,6.8,0.0,7.0,8.0,8.0,5.0,3.0,10.0,8.0,7.0,76.0,133.0
2020-02-01 02:00:00,11.6,0.0,6.4,0.0,0.0,4.0,4.0,0.0,1.0,5.0,2.0,1.0,43.0,61.0
2020-02-01 03:00:00,11.7,0.0,5.4,1.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,20.0,39.0
2020-02-01 04:00:00,12.0,0.0,4.9,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,12.0,22.0
2020-02-01 05:00:00,11.8,0.0,7.0,0.0,0.0,2.0,4.0,3.0,0.0,2.0,3.0,6.0,17.0,38.0
2020-02-01 06:00:00,11.5,0.0,5.5,0.0,3.0,5.0,3.0,5.0,1.0,3.0,7.0,7.0,19.0,54.0
2020-02-01 07:00:00,11.6,0.0,4.7,1.0,2.0,7.0,7.0,6.0,0.0,4.0,5.0,8.0,39.0,81.0
2020-02-01 08:00:00,11.4,0.0,5.0,5.0,11.0,5.0,13.0,16.0,7.0,11.0,8.0,18.0,89.0,187.0
2020-02-01 09:00:00,11.5,0.0,3.9,0.0,5.0,17.0,13.0,15.0,3.0,29.0,9.0,16.0,129.0,239.0
2020-02-01 10:00:00,11.6,0.0,4.2,3.0,6.0,10.0,9.0,5.0,3.0,15.0,9.0,15.0,107.0,192.0
2020-02-01 11:00:00,11.5,0.0,4.8,3.0,7.0,9.0,13.0,10.0,1.0,15.0,2.0,18.0,99.0,187.0
2020-02-01 12:00:00,10.6,0.0,5.1,1.0,3.0,11.0,9.0,7.0,2.0,21.0,6.0,16.0,125.0,210.0
2020-02-01 13:00:00,10.8,0.0,4.2,3.0,13.0,10.0,13.0,19.0,2.0,21.0,16.0,24.0,156.0,286.0
2020-02-01 14:00:00,11.1,0.0,3.8,11.0,28.0,34.0,26.0,39.0,19.0,44.0,24.0,38.0,222.0,505.0
2020-02-01 15:00:00,11.3,0.4,3.6,14.0,36.0,38.0,26.0,51.0,14.0,60.0,27.0,36.0,251.0,577.0
2020-02-01 16:00:00,11.5,0.4,4.8,13.0,62.0,57.0,22.0,76.0,55.0,55.0,41.0,49.0,244.0,685.0
2020-02-01 17:00:00,11.0,1.7,4.2,8.0,48.0,39.0,26.0,59.0,36.0,51.0,35.0,58.0,211.0,587.0
2020-02-01 18:00:00,11.0,1.9,4.3,1.0,20.0,18.0,13.0,35.0,8.0,23.0,14.0,29.0,204.0,374.0
2020-02-01 19:00:00,10.2,0.5,5.0,1.0,9.0,15.0,19.0,28.0,4.0,14.0,10.0,21.0,183.0,310.0
2020-02-01 20:00:00,9.5,0.0,6.4,3.0,3.0,6.0,11.0,15.0,6.0,12.0,12.0,16.0,124.0,212.0
2020-02-01 21:00:00,9.0,0.0,6.2,2.0,2.0,5.0,13.0,7.0,2.0,8.0,7.0,7.0,115.0,173.0
2020-02-01 22:00:00,8.1,0.0,5.7,0.0,5.0,8.0,8.0,5.0,2.0,10.0,3.0,7.0,106.0,155.0
2020-02-01 23:00:00,7.7,0.7,4.8,0.0,0.0,2.0,6.0,6.0,0.0,3.0,2.0,10.0,92.0,123.0
2020-02-02 00:00:00,7.9,0.6,4.2,0.0,4.0,8.0,7.0,5.0,3.0,5.0,5.0,10.0,67.0,116.0
2020-02-02 01:00:00,8.0,0.1,4.6,0.0,8.0,7.0,2.0,8.0,0.0,7.0,2.0,6.0,51.0,91.0
2020-02-02 02:00:00,8.1,0.0,5.9,0.0,2.0,0.0,2.0,10.0,3.0,2.0,0.0,7.0,38.0,64.0
2020-02-02 03:00:00,8.0,0.0,4.9,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,2.0,13.0,23.0
