Datetime,Temperature (°C)
2018-08-25,12.954166666666666
2018-08-26,14.9625
2018-08-27,17.337500000000002
2018-08-28,18.129166666666666
2018-08-29,18.8
2018-08-30,15.704166666666666
2018-08-31,14.225
2018-09-01,13.670833333333334
2018-09-02,15.641666666666666
2018-09-03,17.604166666666668
2018-09-04,19.391666666666666
2018-09-05,20.904166666666665
2018-09-06,17.583333333333332
2018-09-07,14.862499999999999
2018-09-08,14.85
2018-09-09,17.708333333333332
2018-09-10,18.175
2018-09-11,20.2375
2018-09-12,19.5125
2018-09-13,14.954166666666666
2018-09-14,14.533333333333333
2018-09-15,15.016666666666666
2018-09-16,16.179166666666667
2018-09-17,18.724999999999998
2018-09-18,23.90416666666667
2018-09-19,21.758333333333336
2018-09-20,21.058333333333334
2018-09-21,16.962500000000002
2018-09-22,12.233333333333334
2018-09-23,10.791666666666666
2018-09-24,9.575000000000001
2018-09-25,8.995833333333334
2018-09-26,10.358333333333333
2018-09-27,14.258333333333333
2018-09-28,9.595833333333333
2018-09-29,7.979166666666667
2018-09-30,9.491666666666665
2018-10-01,9.258333333333333
2018-10-02,9.225
2018-10-03,12.141666666666666
2018-10-04,10.720833333333333
2018-10-05,13.545833333333334
2018-10-06,16.266666666666666
2018-10-07,11.820833333333333
2018-10-08,9.6875
2018-10-09,13.133333333333333
2018-10-10,15.995833333333332
2018-10-11,17.441666666666666
2018-10-12,20.400000000000002
2018-10-13,19.8875
2018-10-14,18.708333333333332
2018-10-15,18.008333333333333
2018-10-16,16.125
2018-10-17,15.345833333333333
2018-10-18,13.379166666666668
2018-10-19,9.995833333333334
2018-10-20,8.5625
2018-10-21,8.0875
2018-10-22,7.954166666666667
2018-10-23,9.441666666666666
2018-10-24,12.941666666666668
2018-10-25,11.583333333333334
2018-10-26,9.1625
2018-10-27,5.0375000000000005
2018-10-28,4.245833333333333
2018-10-29,5.2375
2018-10-30,5.808333333333334
2018-10-31,7.7625
2018-11-01,8.341666666666667
2018-11-02,7.9375
2018-11-03,3.625
2018-11-04,8.0
2018-11-05,10.362499999999999
2018-11-06,10.725
2018-11-07,12.645833333333334
2018-11-08,10.554166666666667
2018-11-09,11.204166666666666
2018-11-10,13.029166666666667
2018-11-11,12.141666666666666
2018-11-12,12.504166666666668
2018-11-13,10.820833333333333
2018-11-14,7.454166666666667
2018-11-15,5.570833333333333
2018-11-16,6.1875
2018-11-17,4.233333333333333
2018-11-18,2.0291666666666663
2018-11-19,2.2958333333333334
2018-11-20,2.983333333333333
2018-11-21,2.1125000000000003
2018-11-22,2.8874999999999997
2018-11-23,2.9375
2018-11-24,3.9250000000000003
2018-11-25,4.9750000000000005
2018-11-26,4.6499999999999995
2018-11-27,2.6958333333333333
2018-11-28,4.004166666666666
2018-11-29,6.679166666666667
2018-11-30,8.733333333333333
2018-12-01,7.854166666666667
2018-12-02,11.254166666666668
2018-12-03,11.570833333333333
2018-12-04,5.8374999999999995
2018-12-05,3.8208333333333333
2018-12-06,9.808333333333334
2018-12-07,10.245833333333334
2018-12-08,7.616666666666667
2018-12-09,7.533333333333334
2018-12-10,4.279166666666667
2018-12-11,3.216666666666667
2018-12-12,2.625
2018-12-13,0.39166666666666666
2018-12-14,0.44166666666666665
2018-12-15,-0.2833333333333334
2018-12-16,-0.26666666666666666
2018-12-17,4.045833333333333
2018-12-18,4.4624999999999995
2018-12-19,7.304166666666667
2018-12-20,7.358333333333333
2018-12-21,10.583333333333334
2018-12-22,9.454166666666667
2018-12-23,7.75
2018-12-24,3.7583333333333333
2018-12-25,2.475
2018-12-26,-0.037500000000000054
2018-12-27,1.0583333333333333
2018-12-28,1.2125000000000001
2018-12-29,3.983333333333334
2018-12-30,7.0125
2018-12-31,8.016666666666667
2019-01-01,6.0249999999999995
2019-01-02,3.1750000000000003
2019-01-03,2.1333333333333333
2019-01-04,2.316666666666667
2019-01-05,4.8374999999999995
2019-01-06,4.354166666666667
2019-01-07,4.4875
2019-01-08,5.520833333333333
2019-01-09,2.6833333333333336
2019-01-10,0.75
2019-01-11,3.0083333333333333
2019-01-12,5.533333333333334
2019-01-13,7.175
2019-01-14,3.9333333333333336
2019-01-15,4.4624999999999995
2019-01-16,4.9624999999999995
2019-01-17,3.8708333333333336
2019-01-18,0.325
2019-01-19,-1.5458333333333334
2019-01-20,-3.733333333333333
2019-01-21,-4.745833333333333
2019-01-22,-4.091666666666667
2019-01-23,-2.3625000000000003
2019-01-24,-3.4291666666666667
2019-01-25,-0.2916666666666667
2019-01-26,5.566666666666666
2019-01-27,5.208333333333333
2019-01-28,2.1333333333333333
2019-01-29,1.2874999999999999
2019-01-30,-0.39166666666666666
2019-01-31,-1.8708333333333333
2019-02-01,1.8416666666666668
2019-02-02,1.5166666666666666
2019-02-03,1.5583333333333333
2019-02-04,1.7541666666666667
2019-02-05,3.0875
2019-02-06,3.6208333333333336
2019-02-07,6.345833333333334
2019-02-08,6.7250000000000005
2019-02-09,7.9375
2019-02-10,7.516666666666667
2019-02-11,3.6374999999999997
2019-02-12,3.1458333333333335
2019-02-13,2.7083333333333335
2019-02-14,4.458333333333333
2019-02-15,7.529166666666666
2019-02-16,7.8875
2019-02-17,7.516666666666667
2019-02-18,8.029166666666667
2019-02-19,7.495833333333334
2019-02-20,6.7
2019-02-21,8.633333333333333
2019-02-22,9.116666666666667
2019-02-23,5.533333333333334
2019-02-24,6.633333333333333
2019-02-25,8.825000000000001
2019-02-26,9.512500000000001
2019-02-27,10.725000000000001
2019-02-28,10.041666666666666
2019-03-01,6.7124999999999995
2019-03-02,7.608333333333333
2019-03-03,10.416666666666666
2019-03-04,9.145833333333334
2019-03-05,5.916666666666667
2019-03-06,9.983333333333333
2019-03-07,9.6875
2019-03-08,7.516666666666667
2019-03-09,9.416666666666666
2019-03-10,7.7
2019-03-11,3.5666666666666664
2019-03-12,6.1875
2019-03-13,5.583333333333333
2019-03-14,6.3999999999999995
2019-03-15,9.091666666666667
2019-03-16,9.220833333333333
2019-03-17,7.3
2019-03-18,4.479166666666667
2019-03-19,4.55
2019-03-20,6.920833333333333
2019-03-21,9.137500000000001
2019-03-22,11.579166666666666
2019-03-23,7.854166666666667
2019-03-24,6.995833333333334
2019-03-25,5.558333333333334
2019-03-26,6.145833333333333
2019-03-27,6.666666666666667
2019-03-28,7.9875
2019-03-29,10.020833333333334
2019-03-30,11.641666666666666
2019-03-31,9.504166666666666
2019-04-01,9.029166666666667
2019-04-02,11.304166666666667
2019-04-03,7.3125
2019-04-04,4.895833333333333
2019-04-05,5.875
2019-04-06,10.508333333333333
2019-04-07,12.966666666666667
2019-04-08,11.924999999999999
2019-04-09,11.958333333333334
2019-04-10,8.733333333333333
2019-04-11,6.016666666666667
2019-04-12,3.6291666666666664
2019-04-13,2.3833333333333333
2019-04-14,4.875
2019-04-15,10.095833333333333
2019-04-16,11.700000000000001
2019-04-17,12.158333333333333
2019-04-18,15.299999999999999
2019-04-19,16.058333333333334
2019-04-20,17.070833333333333
2019-04-21,16.170833333333334
2019-04-22,17.075
2019-04-23,15.145833333333334
2019-04-24,-278.3
2019-04-25,-280.0708333333333
2019-04-26,11.508333333333333
2019-04-27,9.012500000000001
2019-04-28,7.7749999999999995
2019-04-29,9.025
2019-04-30,12.241666666666667
2019-05-01,9.620833333333334
2019-05-02,9.779166666666667
2019-05-03,8.5375
2019-05-04,4.658333333333333
2019-05-05,5.083333333333333
2019-05-06,6.429166666666667
2019-05-07,8.479166666666666
2019-05-08,9.262500000000001
2019-05-09,11.125
2019-05-10,11.0625
2019-05-11,9.666666666666666
2019-05-12,8.691666666666666
2019-05-13,9.554166666666667
2019-05-14,9.808333333333334
2019-05-15,10.345833333333333
2019-05-16,9.804166666666667
2019-05-17,11.266666666666666
2019-05-18,14.700000000000001
2019-05-19,15.041666666666666
2019-05-20,12.654166666666667
2019-05-21,10.975
2019-05-22,12.370833333333332
2019-05-23,15.779166666666667
2019-05-24,16.695833333333333
2019-05-25,14.241666666666667
2019-05-26,16.366666666666667
2019-05-27,14.541666666666666
2019-05-28,12.625
2019-05-29,13.4
2019-05-30,15.625
2019-05-31,18.1875
2019-06-01,19.587500000000002
2019-06-02,23.675
2019-06-03,20.5125
2019-06-04,21.47083333333333
2019-06-05,22.420833333333334
2019-06-06,13.833333333333334
2019-06-07,15.700000000000001
2019-06-08,15.0875
2019-06-09,16.729166666666668
2019-06-10,18.520833333333332
2019-06-11,16.454166666666666
2019-06-12,15.9625
2019-06-13,16.316666666666666
2019-06-14,19.404166666666665
2019-06-15,18.970833333333335
2019-06-16,18.025000000000002
2019-06-17,19.445833333333333
2019-06-18,22.266666666666666
2019-06-19,21.670833333333334
2019-06-20,18.145833333333332
2019-06-21,17.287499999999998
2019-06-22,18.654166666666665
2019-06-23,22.570833333333336
2019-06-24,25.09166666666667
2019-06-25,27.745833333333334
2019-06-26,26.679166666666664
2019-06-27,21.745833333333334
2019-06-28,20.325
2019-06-29,24.145833333333332
2019-06-30,25.037499999999998
2019-07-01,20.541666666666668
2019-07-02,17.729166666666668
2019-07-03,16.083333333333332
2019-07-04,17.195833333333333
2019-07-05,20.3
2019-07-06,21.016666666666666
2019-07-07,16.3
2019-07-08,13.700000000000001
2019-07-09,14.683333333333332
2019-07-10,16.808333333333334
2019-07-11,17.520833333333332
2019-07-12,18.829166666666666
2019-07-13,16.7
2019-07-14,15.704166666666666
2019-07-15,14.991666666666667
2019-07-16,14.737499999999999
2019-07-17,15.025
2019-07-18,19.125
2019-07-19,20.070833333333333
2019-07-20,21.870833333333334
2019-07-21,19.8875
2019-07-22,22.208333333333332
2019-07-23,25.84166666666667
2019-07-24,29.891666666666666
2019-07-25,30.708333333333332
2019-07-26,28.6125
2019-07-27,21.34166666666667
2019-07-28,18.066666666666666
2019-07-29,20.1375
2019-07-30,22.270833333333332
2019-07-31,18.775000000000002
2019-08-01,18.845833333333335
2019-08-02,19.279166666666665
2019-08-03,18.241666666666667
2019-08-04,20.308333333333334
2019-08-05,22.516666666666666
2019-08-06,20.658333333333335
2019-08-07,19.120833333333334
2019-08-08,19.125
2019-08-09,20.537499999999998
2019-08-10,20.9875
2019-08-11,18.345833333333335
2019-08-12,15.958333333333334
2019-08-13,15.245833333333332
2019-08-14,16.8625
2019-08-15,17.770833333333332
2019-08-16,18.329166666666666
2019-08-17,18.8625
2019-08-18,17.679166666666667
2019-08-19,17.495833333333334
2019-08-20,16.083333333333332
2019-08-21,16.179166666666667
2019-08-22,18.491666666666667
2019-08-23,19.591666666666665
2019-08-24,21.287499999999998
2019-08-25,22.8125
2019-08-26,24.1125
2019-08-27,23.97083333333333
2019-08-28,22.962500000000002
2019-08-29,21.433333333333334
2019-08-30,19.791666666666668
2019-08-31,23.416666666666668
2019-09-01,16.729166666666668
2019-09-02,14.808333333333332
2019-09-03,16.083333333333332
2019-09-04,17.645833333333332
2019-09-05,13.566666666666668
2019-09-06,13.870833333333332
2019-09-07,12.674999999999999
2019-09-08,11.9
2019-09-09,12.4
2019-09-10,12.566666666666668
2019-09-11,14.595833333333333
2019-09-12,18.6875
2019-09-13,17.445833333333333
2019-09-14,14.895833333333334
2019-09-15,16.8
2019-09-16,15.5625
2019-09-17,13.629166666666668
2019-09-18,10.854166666666666
2019-09-19,10.129166666666666
2019-09-20,11.454166666666666
2019-09-21,15.633333333333333
2019-09-22,18.970833333333335
2019-09-23,15.566666666666668
2019-09-24,14.620833333333332
2019-09-25,15.1625
2019-09-26,16.2625
2019-09-27,15.875
2019-09-28,15.245833333333332
2019-09-29,15.983333333333334
2019-09-30,14.829166666666666
2019-10-01,15.129166666666668
2019-10-02,11.075000000000001
2019-10-03,10.383333333333333
2019-10-04,10.891666666666666
2019-10-05,9.716666666666667
2019-10-06,8.154166666666667
2019-10-07,9.987499999999999
2019-10-08,12.379166666666668
2019-10-09,11.529166666666667
2019-10-10,11.679166666666667
2019-10-11,13.970833333333333
2019-10-12,16.245833333333334
2019-10-13,19.558333333333334
2019-10-14,17.974999999999998
2019-10-15,15.433333333333332
2019-10-16,13.058333333333332
2019-10-17,14.991666666666667
2019-10-18,13.504166666666668
2019-10-19,12.629166666666668
2019-10-20,12.041666666666666
2019-10-21,13.4625
2019-10-22,10.745833333333332
2019-10-23,11.545833333333334
2019-10-24,15.091666666666667
2019-10-25,14.1875
2019-10-26,15.924999999999999
2019-10-27,9.8375
2019-10-28,4.754166666666666
2019-10-29,6.054166666666667
2019-10-30,3.2541666666666664
2019-10-31,3.5208333333333335
2019-11-01,7.433333333333334
2019-11-02,13.966666666666667
2019-11-03,12.045833333333334
2019-11-04,10.395833333333334
2019-11-05,9.058333333333334
2019-11-06,7.966666666666666
2019-11-07,7.6499999999999995
2019-11-08,5.429166666666667
2019-11-09,5.079166666666667
2019-11-10,-957.3125
2019-11-11,-37.34583333333333
2019-11-12,5.095833333333333
2019-11-13,5.1499999999999995
2019-11-14,5.295833333333333
2019-11-15,3.591666666666667
2019-11-16,3.404166666666667
2019-11-17,2.4250000000000003
2019-11-18,3.670833333333333
2019-11-19,3.6999999999999997
2019-11-20,2.0208333333333335
2019-11-21,2.625
2019-11-22,4.8374999999999995
2019-11-23,6.591666666666666
2019-11-24,5.808333333333334
2019-11-25,5.679166666666667
2019-11-26,9.424999999999999
2019-11-27,10.816666666666668
2019-11-28,9.804166666666667
2019-11-29,5.933333333333334
2019-11-30,1.5083333333333335
2019-12-01,1.0875000000000001
2019-12-02,2.35
2019-12-03,5.4875
2019-12-04,2.125
2019-12-05,0.029166666666666646
2019-12-06,3.516666666666667
2019-12-07,8.275
2019-12-08,9.320833333333333
2019-12-09,6.516666666666667
2019-12-10,3.8249999999999997
2019-12-11,3.7083333333333335
2019-12-12,4.279166666666667
2019-12-13,3.9166666666666665
2019-12-14,5.983333333333333
2019-12-15,7.904166666666666
2019-12-16,9.0375
2019-12-17,13.516666666666666
2019-12-18,8.079166666666667
2019-12-19,9.033333333333333
2019-12-20,9.429166666666667
2019-12-21,7.8374999999999995
2019-12-22,8.158333333333333
2019-12-23,7.245833333333334
2019-12-24,7.866666666666667
2019-12-25,6.95
2019-12-26,5.054166666666666
2019-12-27,4.595833333333333
2019-12-28,0.12083333333333335
2019-12-29,0.7041666666666666
2019-12-30,2.970833333333333
2019-12-31,1.8166666666666667
2020-01-01,0.9
2020-01-02,1.9749999999999999
2020-01-03,7.633333333333333
2020-01-04,5.183333333333334
2020-01-05,5.841666666666666
2020-01-06,4.504166666666666
2020-01-07,6.129166666666666
2020-01-08,8.8375
2020-01-09,11.233333333333334
2020-01-10,7.9125000000000005
2020-01-11,3.8874999999999997
2020-01-12,4.0
2020-01-13,6.75
2020-01-14,10.179166666666667
2020-01-15,11.329166666666666
2020-01-16,8.441666666666666
2020-01-17,-957.0416666666666
2020-01-18,-999.0
2020-01-19,-999.0
2020-01-20,-999.0
2020-01-21,-999.0
2020-01-22,-999.0
2020-01-23,-999.0
2020-01-24,-41.516666666666666
2020-01-25,1.0333333333333334
2020-01-26,4.3125
2020-01-27,7.2375
2020-01-28,5.3374999999999995
2020-01-29,4.425
2020-01-30,7.5249999999999995
2020-01-31,12.275
2020-02-01,10.904166666666667
2020-02-02,9.700000000000001
2020-02-03,9.670833333333333
2020-02-04,4.254166666666666
2020-02-05,3.8083333333333336
2020-02-06,2.625
2020-02-07,2.4583333333333335
2020-02-08,5.279166666666667
2020-02-09,10.15
2020-02-10,8.012500000000001
2020-02-11,4.883333333333334
2020-02-12,4.445833333333334
2020-02-13,4.941666666666666
2020-02-14,6.333333333333333
2020-02-15,7.966666666666666
2020-02-16,13.829166666666666
2020-02-17,8.066666666666666
2020-02-18,6.6375
2020-02-19,5.220833333333333
2020-02-20,7.404166666666666
2020-02-21,5.541666666666667
2020-02-22,7.920833333333333
2020-02-23,9.970833333333333
2020-02-24,7.675
2020-02-25,7.575
2020-02-26,3.0583333333333336
2020-02-27,1.9458333333333335
2020-02-28,3.8125
2020-02-29,8.708333333333334
2020-03-01,6.829166666666667
2020-03-02,5.616666666666667
2020-03-03,4.670833333333333
2020-03-04,5.483333333333333
2020-03-05,-957.1708333333332
2020-03-06,-36.68333333333333
2020-03-07,5.75
2020-03-08,8.924999999999999
2020-03-09,7.208333333333333
2020-03-10,9.9125
2020-03-11,-956.8125
2020-03-12,-999.0
2020-03-13,-999.0
2020-03-14,-999.0
2020-03-15,-999.0
2020-03-16,-31.175
2020-03-17,10.704166666666666
2020-03-18,11.395833333333334
2020-03-19,11.85
2020-03-20,9.325000000000001
2020-03-21,5.716666666666666
2020-03-22,4.1499999999999995
2020-03-23,3.3000000000000003
2020-03-24,3.466666666666667
2020-03-25,4.766666666666667
2020-03-26,4.8125
2020-03-27,8.279166666666667
2020-03-28,8.9375
2020-03-29,3.404166666666667
2020-03-30,2.4541666666666666
2020-03-31,4.575
2020-04-01,4.5
2020-04-02,5.241666666666666
2020-04-03,8.229166666666666
2020-04-04,7.016666666666667
2020-04-05,11.929166666666667
2020-04-06,15.612499999999999
2020-04-07,14.700000000000001
2020-04-08,16.741666666666667
2020-04-09,15.2875
2020-04-10,13.783333333333333
2020-04-11,14.520833333333334
2020-04-12,16.8
2020-04-13,8.1875
2020-04-14,5.620833333333334
2020-04-15,9.133333333333333
2020-04-16,14.720833333333333
2020-04-17,15.016666666666666
2020-04-18,14.154166666666667
2020-04-19,12.8125
2020-04-20,12.604166666666666
2020-04-21,13.508333333333333
2020-04-22,14.891666666666666
2020-04-23,14.7875
2020-04-24,14.225
2020-04-25,10.383333333333333
2020-04-26,11.166666666666666
2020-04-27,13.658333333333333
2020-04-28,13.204166666666666
2020-04-29,13.908333333333333
2020-04-30,11.695833333333333
2020-05-01,10.204166666666667
2020-05-02,9.137500000000001
2020-05-03,10.6875
2020-05-04,10.845833333333333
2020-05-05,9.333333333333334
2020-05-06,10.816666666666668
2020-05-07,12.816666666666668
2020-05-08,15.362499999999999
2020-05-09,16.341666666666665
2020-05-10,15.245833333333332
2020-05-11,7.829166666666667
2020-05-12,6.770833333333333
2020-05-13,8.549999999999999
2020-05-14,8.691666666666666
2020-05-15,9.358333333333333
2020-05-16,11.279166666666667
2020-05-17,12.200000000000001
2020-05-18,15.733333333333334
2020-05-19,16.908333333333335
2020-05-20,16.7
2020-05-21,19.1875
2020-05-22,19.120833333333334
2020-05-23,13.541666666666666
2020-05-24,12.954166666666666
2020-05-25,14.679166666666667
2020-05-26,14.929166666666667
2020-05-27,17.366666666666667
2020-05-28,15.424999999999999
2020-05-29,15.575000000000001
2020-05-30,15.858333333333334
2020-05-31,15.129166666666668
2020-06-01,18.45
2020-06-02,20.479166666666668
2020-06-03,19.691666666666666
2020-06-04,13.225
2020-06-05,10.229166666666666
2020-06-06,12.216666666666667
2020-06-07,13.608333333333334
2020-06-08,13.683333333333332
2020-06-09,13.945833333333333
2020-06-10,15.229166666666666
2020-06-11,15.487499999999999
2020-06-12,19.837500000000002
2020-06-13,20.204166666666666
2020-06-14,18.579166666666666
2020-06-15,18.099999999999998
2020-06-16,17.066666666666666
2020-06-17,17.087500000000002
2020-06-18,17.837500000000002
2020-06-19,17.2375
2020-06-20,17.370833333333334
2020-06-21,18.983333333333334
2020-06-22,17.1375
2020-06-23,19.9375
2020-06-24,22.175
2020-06-25,21.745833333333334
2020-06-26,22.47083333333333
2020-06-27,22.175
2020-06-28,18.770833333333332
2020-06-29,16.591666666666665
2020-06-30,17.308333333333334
2020-07-01,19.229166666666668
2020-07-02,16.6125
2020-07-03,16.358333333333334
2020-07-04,19.008333333333333
2020-07-05,21.575
2020-07-06,15.220833333333333
2020-07-07,15.737499999999999
2020-07-08,14.387500000000001
2020-07-09,19.825
2020-07-10,17.066666666666666
2020-07-11,15.283333333333333
2020-07-12,16.037499999999998
2020-07-13,18.579166666666666
2020-07-14,17.325
2020-07-15,16.445833333333333
2020-07-16,15.025
2020-07-17,17.545833333333334
2020-07-18,19.666666666666668
2020-07-19,22.849999999999998
2020-07-20,18.025000000000002
2020-07-21,16.158333333333335
2020-07-22,16.6375
2020-07-23,18.441666666666666
2020-07-24,20.2375
2020-07-25,20.320833333333333
2020-07-26,19.0125
2020-07-27,21.641666666666666
2020-07-28,20.974999999999998
2020-07-29,17.779166666666665
2020-07-30,20.1375
2020-07-31,25.75
2020-08-01,24.037499999999998
2020-08-02,20.520833333333332
2020-08-03,17.941666666666666
2020-08-04,18.091666666666665
2020-08-05,21.7375
2020-08-06,24.150000000000002
2020-08-07,26.070833333333336
2020-08-08,28.054166666666664
2020-08-09,26.8125
2020-08-10,26.675
2020-08-11,25.775000000000002
2020-08-12,22.825
2020-08-13,24.395833333333332
2020-08-14,23.170833333333334
2020-08-15,21.587500000000002
2020-08-16,22.141666666666666
2020-08-17,20.508333333333333
2020-08-18,18.441666666666666
2020-08-19,20.599999999999998
2020-08-20,24.775000000000002
2020-08-21,26.0625
2020-08-22,21.59583333333333
2020-08-23,17.795833333333334
2020-08-24,16.966666666666665
2020-08-25,18.404166666666665
2020-08-26,18.495833333333334
2020-08-27,18.087500000000002
2020-08-28,17.141666666666666
2020-08-29,16.275000000000002
2020-08-30,14.7125
2020-08-31,16.270833333333332
2020-09-01,14.579166666666666
2020-09-02,15.870833333333332
2020-09-03,14.954166666666666
2020-09-04,19.533333333333335
2020-09-05,15.637500000000001
2020-09-06,13.404166666666667
2020-09-07,14.4375
2020-09-08,16.716666666666665
2020-09-09,18.504166666666666
2020-09-10,15.933333333333332
2020-09-11,15.325000000000001
2020-09-12,16.870833333333334
2020-09-13,17.695833333333333
2020-09-14,20.9375
2020-09-15,23.09583333333333
2020-09-16,21.583333333333332
2020-09-17,16.25
2020-09-18,15.6
2020-09-19,17.516666666666666
2020-09-20,16.783333333333335
2020-09-21,16.479166666666668
2020-09-22,17.087500000000002
2020-09-23,18.5
2020-09-24,15.966666666666667
2020-09-25,11.566666666666668
2020-09-26,9.895833333333334
2020-09-27,11.012500000000001
2020-09-28,11.104166666666666
2020-09-29,11.208333333333334
2020-09-30,14.116666666666667
2020-10-01,13.166666666666666
2020-10-02,13.995833333333332
2020-10-03,12.691666666666668
2020-10-04,11.445833333333333
2020-10-05,11.737499999999999
2020-10-06,12.754166666666668
2020-10-07,12.1875
2020-10-08,13.625
2020-10-09,11.6
2020-10-10,9.770833333333334
2020-10-11,9.520833333333334
2020-10-12,9.116666666666667
2020-10-13,7.358333333333333
2020-10-14,7.545833333333333
2020-10-15,8.429166666666667
2020-10-16,8.479166666666666
2020-10-17,7.745833333333334
2020-10-18,8.700000000000001
2020-10-19,9.520833333333334
2020-10-20,10.825000000000001
2020-10-21,16.054166666666667
2020-10-22,17.004166666666666
2020-10-23,14.424999999999999
2020-10-24,13.4
2020-10-25,13.216666666666667
2020-10-26,10.637500000000001
2020-10-27,10.4375
2020-10-28,12.316666666666668
2020-10-29,10.516666666666667
2020-10-30,13.566666666666668
2020-10-31,13.841666666666667
2020-11-01,15.379166666666668
2020-11-02,17.470833333333335
2020-11-03,9.6875
2020-11-04,6.175
2020-11-05,4.029166666666667
2020-11-06,5.804166666666667
2020-11-07,8.433333333333334
2020-11-08,9.666666666666666
2020-11-09,11.520833333333334
2020-11-10,9.325000000000001
2020-11-11,9.095833333333333
2020-11-12,9.987499999999999
2020-11-13,10.183333333333334
2020-11-14,13.275
2020-11-15,13.5375
2020-11-16,10.354166666666666
2020-11-17,11.0625
2020-11-18,12.020833333333334
2020-11-19,8.816666666666666
2020-11-20,4.316666666666666
2020-11-21,4.75
2020-11-22,7.883333333333333
2020-11-23,6.958333333333333
2020-11-24,5.045833333333333
2020-11-25,5.733333333333333
2020-11-26,3.345833333333333
2020-11-27,2.3583333333333334
2020-11-28,2.9250000000000003
2020-11-29,0.10000000000000002
2020-11-30,-0.7583333333333333
2020-12-01,4.0375000000000005
2020-12-02,2.9250000000000003
2020-12-03,3.4125
2020-12-04,5.375
2020-12-05,3.9333333333333336
2020-12-06,2.8125
2020-12-07,3.5208333333333335
2020-12-08,3.3541666666666665
2020-12-09,1.6083333333333334
2020-12-10,-0.17500000000000002
2020-12-11,2.5416666666666665
2020-12-12,5.904166666666666
2020-12-13,6.791666666666667
2020-12-14,7.758333333333333
2020-12-15,8.1
2020-12-16,8.220833333333333
2020-12-17,9.320833333333333
2020-12-18,6.0
2020-12-19,8.645833333333334
2020-12-20,8.75
2020-12-21,8.020833333333334
2020-12-22,12.825000000000001
2020-12-23,11.554166666666667
2020-12-24,5.854166666666667
2020-12-25,2.7125
2020-12-26,3.233333333333333
2020-12-27,3.783333333333333
2020-12-28,3.4583333333333335
2020-12-29,2.904166666666667
2020-12-30,3.5875
2020-12-31,2.591666666666667
2021-01-01,1.4124999999999999
2021-01-02,1.5208333333333333
2021-01-03,1.9833333333333334
2021-01-04,1.2541666666666667
2021-01-05,1.7166666666666668
2021-01-06,1.8708333333333333
2021-01-07,1.1416666666666666
2021-01-08,0.7416666666666667
2021-01-09,0.7416666666666667
2021-01-10,0.6708333333333334
2021-01-11,0.7125
2021-01-12,3.829166666666667
2021-01-13,2.670833333333333
2021-01-14,1.0
2021-01-15,0.08750000000000001
2021-01-16,-0.5208333333333334
2021-01-17,0.625
2021-01-18,3.9625
2021-01-19,5.054166666666666
2021-01-20,7.795833333333333
2021-01-21,8.695833333333333
2021-01-22,4.816666666666666
2021-01-23,3.75
2021-01-24,0.5041666666666667
2021-01-25,0.09999999999999999
2021-01-26,2.4250000000000003
2021-01-27,2.4166666666666665
2021-01-28,5.629166666666666
2021-01-29,8.541666666666666
2021-01-30,2.066666666666667
2021-01-31,-0.3875
2021-02-01,3.3375
2021-02-02,6.870833333333334
2021-02-03,10.020833333333334
2021-02-04,7.0249999999999995
2021-02-05,7.358333333333333
2021-02-06,4.566666666666666
2021-02-07,0.8624999999999999
2021-02-08,-4.291666666666667
2021-02-09,-6.604166666666667
2021-02-10,-6.791666666666667
2021-02-11,-4.3875
2021-02-12,-5.654166666666666
2021-02-13,-4.591666666666667
2021-02-14,-1.1041666666666667
2021-02-15,2.15
2021-02-16,7.629166666666666
2021-02-17,8.316666666666666
2021-02-18,7.8999999999999995
2021-02-19,7.433333333333334
2021-02-20,11.975
2021-02-21,12.558333333333332
2021-02-22,11.254166666666668
2021-02-23,15.0875
2021-02-24,15.295833333333334
2021-02-25,13.795833333333334
2021-02-26,7.75
2021-02-27,4.625
2021-02-28,5.9375
2021-03-01,6.691666666666666
2021-03-02,8.737499999999999
2021-03-03,-242.38333333333333
2021-03-04,-287.325
2021-03-05,2.575
2021-03-06,1.6708333333333334
2021-03-07,1.5041666666666667
2021-03-08,2.004166666666667
2021-03-09,3.0625
2021-03-10,6.554166666666667
2021-03-11,9.595833333333333
2021-03-12,6.741666666666667
2021-03-13,6.970833333333334
2021-03-14,4.795833333333333
2021-03-15,5.145833333333333
2021-03-16,4.958333333333333
2021-03-17,4.029166666666667
2021-03-18,2.5833333333333335
2021-03-19,-414.825
2021-03-20,-999.0
2021-03-21,-999.0
2021-03-22,-245.74166666666667
2021-03-23,6.879166666666666
2021-03-24,9.354166666666666
2021-03-25,9.079166666666667
2021-03-26,11.166666666666666
2021-03-27,6.495833333333334
2021-03-28,9.975
2021-03-29,14.158333333333333
2021-03-30,14.791666666666666
2021-03-31,16.650000000000002
2021-04-01,14.041666666666666
2021-04-02,6.216666666666666
2021-04-03,7.154166666666666
2021-04-04,4.254166666666666
2021-04-05,2.9291666666666667
2021-04-06,1.0458333333333332
2021-04-07,1.1708333333333334
2021-04-08,4.179166666666666
2021-04-09,8.9625
2021-04-10,8.766666666666667
2021-04-11,5.366666666666667
2021-04-12,2.8333333333333335
2021-04-13,2.9458333333333333
2021-04-14,3.1958333333333333
2021-04-15,4.0125
2021-04-16,5.991666666666667
2021-04-17,7.295833333333333
2021-04-18,8.520833333333334
