Datetime,Temperature (°C),Precipitations (mm),Wind Speed (m/s),KennedyBrücke,NordBrücke,SüdBrücke,Estermannufer,VonSandtUfer,Rhenusallee,BrühlerStraße,WilhelmSpiritusUfer,McCloyWeg,WegDammBonnBeuel,Bonn2018
2018-03-05 18:00:00,6.5,0.0,2.8,938.0,174.0,428.0,93.0,220.0,293.0,101.0,427.0,147.0,309.0,3216.0
2018-03-05 19:00:00,4.5,0.0,2.6,706.0,93.0,218.0,39.0,122.0,192.0,68.0,244.0,87.0,211.0,2044.0
2018-03-05 20:00:00,5.0,0.0,2.6,528.0,81.0,146.0,24.0,107.0,149.0,45.0,164.0,55.0,172.0,1519.0
2018-03-05 21:00:00,3.8,0.0,2.6,344.0,23.0,80.0,7.0,28.0,52.0,35.0,76.0,31.0,87.0,792.0
2018-03-05 22:00:00,3.5,0.0,3.4,255.0,17.0,37.0,3.0,13.0,19.0,22.0,42.0,4.0,32.0,466.0
2018-03-05 23:00:00,3.6,0.0,3.8,143.0,4.0,23.0,1.0,2.0,8.0,17.0,10.0,2.0,14.0,229.0
2018-03-06 00:00:00,2.8,0.0,3.5,143.0,13.0,44.0,6.0,7.0,17.0,14.0,31.0,8.0,6.0,302.0
2018-03-06 01:00:00,4.2,0.0,3.8,84.0,10.0,24.0,3.0,8.0,9.0,19.0,12.0,4.0,9.0,184.0
2018-03-06 02:00:00,3.8,0.0,4.0,56.0,7.0,24.0,2.0,1.0,4.0,6.0,3.0,1.0,3.0,107.0
2018-03-06 03:00:00,3.2,0.0,4.3,38.0,5.0,8.0,3.0,6.0,6.0,7.0,7.0,2.0,6.0,89.0
2018-03-06 04:00:00,2.9,0.0,2.5,23.0,2.0,2.0,2.0,3.0,5.0,5.0,7.0,0.0,5.0,56.0
2018-03-06 05:00:00,3.6,0.0,1.9,27.0,5.0,6.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,57.0
2018-03-06 06:00:00,2.5,0.0,2.3,29.0,7.0,20.0,7.0,11.0,11.0,5.0,13.0,5.0,12.0,125.0
2018-03-06 07:00:00,3.7,0.0,2.6,44.0,12.0,46.0,15.0,20.0,27.0,2.0,37.0,21.0,24.0,255.0
2018-03-06 08:00:00,4.6,0.0,2.6,100.0,38.0,55.0,13.0,58.0,48.0,18.0,53.0,50.0,50.0,503.0
2018-03-06 09:00:00,5.4,0.0,2.9,179.0,75.0,120.0,41.0,144.0,144.0,25.0,175.0,112.0,134.0,1182.0
2018-03-06 10:00:00,7.8,0.2,2.4,309.0,157.0,226.0,116.0,311.0,246.0,33.0,307.0,280.0,229.0,2280.0
2018-03-06 11:00:00,9.6,0.8,1.1,376.0,178.0,319.0,177.0,373.0,346.0,48.0,401.0,337.0,304.0,2930.0
2018-03-06 12:00:00,10.5,0.6,1.5,467.0,223.0,393.0,253.0,489.0,461.0,60.0,504.0,448.0,433.0,3849.0
2018-03-06 13:00:00,11.5,0.5,1.7,564.0,242.0,477.0,267.0,507.0,516.0,64.0,524.0,419.0,452.0,4155.0
2018-03-06 14:00:00,11.7,0.7,1.7,593.0,261.0,470.0,270.0,602.0,571.0,58.0,619.0,520.0,539.0,4625.0
2018-03-06 15:00:00,11.5,0.5,1.4,617.0,231.0,517.0,264.0,499.0,588.0,71.0,586.0,415.0,575.0,4524.0
2018-03-06 16:00:00,11.1,0.7,1.1,710.0,241.0,455.0,210.0,503.0,556.0,69.0,617.0,422.0,505.0,4410.0
2018-03-06 17:00:00,9.5,0.8,0.7,682.0,229.0,444.0,236.0,458.0,540.0,50.0,513.0,342.0,484.0,4089.0
2018-03-06 18:00:00,9.4,0.5,1.3,655.0,167.0,349.0,121.0,340.0,422.0,53.0,393.0,276.0,428.0,3309.0
2018-03-06 19:00:00,8.7,0.6,2.0,549.0,141.0,252.0,93.0,253.0,277.0,41.0,253.0,181.0,312.0,2442.0
2018-03-06 20:00:00,8.1,0.8,1.9,347.0,87.0,145.0,34.0,156.0,238.0,26.0,206.0,127.0,241.0,1665.0
2018-03-06 21:00:00,8.1,0.3,1.8,257.0,55.0,79.0,24.0,61.0,121.0,21.0,92.0,63.0,155.0,969.0
2018-03-06 22:00:00,6.8,0.1,1.7,196.0,30.0,100.0,6.0,33.0,69.0,19.0,43.0,21.0,64.0,602.0
2018-03-06 23:00:00,5.8,0.1,0.8,90.0,3.0,20.0,4.0,2.0,10.0,8.0,16.0,3.0,8.0,169.0
2018-03-07 00:00:00,4.8,0.0,0.9,49.0,2.0,8.0,4.0,4.0,4.0,8.0,5.0,2.0,7.0,96.0
2018-03-07 01:00:00,5.7,0.1,1.7,34.0,1.0,5.0,0.0,2.0,2.0,8.0,5.0,1.0,8.0,67.0
2018-03-07 02:00:00,5.3,0.1,2.3,11.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,19.0
2018-03-07 03:00:00,4.4,0.4,3.1,12.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0
2018-03-07 04:00:00,3.3,0.4,2.7,15.0,8.0,12.0,3.0,1.0,0.0,4.0,3.0,2.0,0.0,48.0
2018-03-07 05:00:00,2.5,0.5,2.1,93.0,38.0,61.0,3.0,14.0,16.0,19.0,34.0,12.0,7.0,300.0
2018-03-07 06:00:00,1.0,0.3,2.5,372.0,112.0,230.0,50.0,89.0,84.0,74.0,124.0,63.0,69.0,1287.0
2018-03-07 07:00:00,1.8,0.3,2.0,1021.0,197.0,542.0,111.0,245.0,278.0,149.0,395.0,156.0,286.0,3480.0
2018-03-07 08:00:00,3.4,0.3,2.1,1094.0,168.0,766.0,143.0,331.0,347.0,126.0,641.0,151.0,296.0,4138.0
2018-03-07 09:00:00,4.5,0.5,2.1,623.0,78.0,318.0,58.0,189.0,202.0,106.0,343.0,185.0,184.0,2349.0
2018-03-07 10:00:00,5.8,0.6,2.3,516.0,80.0,173.0,94.0,197.0,143.0,55.0,217.0,138.0,173.0,1837.0
2018-03-07 11:00:00,8.5,0.3,2.1999999999999997,400.0,83.0,159.0,98.0,194.0,171.0,59.0,207.0,143.0,174.0,1733.0
2018-03-07 12:00:00,7.7,0.6,2.1,551.0,73.0,192.0,85.0,205.0,165.0,82.0,206.0,246.0,184.0,2041.0
2018-03-07 13:00:00,7.4,0.1,2.0,510.0,99.0,186.0,92.0,170.0,189.0,99.0,273.0,135.0,213.0,2017.0
2018-03-07 14:00:00,7.4,0.0,2.2,575.0,112.0,207.0,85.0,195.0,195.0,93.0,249.0,161.0,199.0,2124.0
2018-03-07 15:00:00,7.4,0.0,3.5,697.0,162.0,336.0,95.0,234.0,238.0,123.0,314.0,164.0,204.0,2657.0
2018-03-07 16:00:00,7.3,0.0,3.4,822.0,231.0,493.0,121.0,250.0,318.0,111.0,453.0,192.0,293.0,3392.0
2018-03-07 17:00:00,7.0,0.0,2.8,943.0,282.0,670.0,113.0,318.0,395.0,129.0,591.0,206.0,365.0,4122.0
2018-03-07 18:00:00,6.3,0.0,3.2,1040.0,246.0,448.0,129.0,358.0,403.0,93.0,522.0,209.0,440.0,4015.0
2018-03-07 19:00:00,5.6,0.0,2.8,755.0,199.0,333.0,102.0,282.0,326.0,81.0,367.0,208.0,406.0,3151.0
2018-03-07 20:00:00,4.6,0.0,2.0,577.0,155.0,228.0,71.0,194.0,258.0,52.0,282.0,124.0,274.0,2299.0
2018-03-07 21:00:00,4.8,0.0,2.3,430.0,110.0,167.0,41.0,133.0,192.0,43.0,172.0,104.0,212.0,1676.0
2018-03-07 22:00:00,5.0,0.0,2.8,307.0,57.0,80.0,21.0,85.0,81.0,27.0,92.0,47.0,122.0,962.0
2018-03-07 23:00:00,4.8,0.0,3.5,239.0,20.0,95.0,6.0,39.0,57.0,31.0,50.0,16.0,93.0,669.0
2018-03-08 00:00:00,5.1,0.0,1.9,87.0,6.0,23.0,3.0,4.0,15.0,5.0,12.0,7.0,24.0,192.0
2018-03-08 01:00:00,5.1,0.0,2.4,39.0,2.0,7.0,1.0,0.0,6.0,7.0,10.0,7.0,3.0,86.0
2018-03-08 02:00:00,4.1,0.0,3.0,35.0,2.0,3.0,1.0,0.0,2.0,7.0,4.0,4.0,2.0,63.0
2018-03-08 03:00:00,3.2,0.0,3.1,21.0,0.0,2.0,1.0,2.0,0.0,6.0,1.0,2.0,2.0,38.0
2018-03-08 04:00:00,2.5,0.0,3.4,15.0,5.0,7.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,37.0
2018-03-08 05:00:00,2.9,0.0,3.8,77.0,29.0,37.0,5.0,15.0,15.0,22.0,14.0,10.0,9.0,238.0
2018-03-08 06:00:00,2.9,0.0,4.3,235.0,85.0,152.0,28.0,62.0,74.0,46.0,85.0,43.0,67.0,899.0
2018-03-08 07:00:00,3.5,0.0,4.7,493.0,107.0,296.0,66.0,129.0,154.0,69.0,245.0,96.0,134.0,1851.0
2018-03-08 08:00:00,4.7,0.0,4.2,612.0,99.0,381.0,50.0,187.0,221.0,60.0,368.0,109.0,188.0,2337.0
2018-03-08 09:00:00,6.0,0.0,3.8,353.0,79.0,192.0,67.0,209.0,157.0,49.0,268.0,126.0,141.0,1681.0
2018-03-08 10:00:00,6.9,0.0,4.5,347.0,81.0,93.0,114.0,167.0,145.0,53.0,157.0,132.0,133.0,1463.0
2018-03-08 11:00:00,7.5,0.0,4.8,297.0,95.0,111.0,86.0,191.0,116.0,54.0,190.0,188.0,139.0,1511.0
2018-03-08 12:00:00,8.7,0.0,6.0,348.0,78.0,131.0,99.0,189.0,128.0,63.0,220.0,142.0,129.0,1581.0
2018-03-08 13:00:00,8.1,0.0,6.5,389.0,83.0,164.0,102.0,169.0,126.0,75.0,185.0,127.0,105.0,1583.0
2018-03-08 14:00:00,8.5,0.0,4.1,477.0,117.0,233.0,79.0,166.0,178.0,72.0,265.0,115.0,155.0,1920.0
2018-03-08 15:00:00,8.0,0.0,4.8,487.0,106.0,266.0,81.0,187.0,155.0,78.0,258.0,146.0,166.0,2009.0
2018-03-08 16:00:00,6.8,0.0,4.5,463.0,118.0,255.0,98.0,234.0,205.0,61.0,325.0,124.0,171.0,2134.0
2018-03-08 17:00:00,4.8,0.0,4.0,498.0,117.0,251.0,74.0,198.0,201.0,56.0,303.0,127.0,185.0,2093.0
2018-03-08 18:00:00,3.9,0.0,3.5,622.0,106.0,220.0,72.0,162.0,193.0,47.0,246.0,127.0,186.0,2067.0
2018-03-08 19:00:00,3.9,0.0,3.1,498.0,98.0,278.0,77.0,221.0,179.0,44.0,284.0,121.0,205.0,2070.0
2018-03-08 20:00:00,3.5,0.0,3.5,515.0,93.0,196.0,58.0,208.0,177.0,41.0,209.0,141.0,182.0,1875.0
2018-03-08 21:00:00,3.7,0.0,3.5,347.0,88.0,143.0,48.0,151.0,122.0,27.0,195.0,123.0,138.0,1422.0
2018-03-08 22:00:00,3.0,0.0,3.2,247.0,38.0,112.0,22.0,82.0,85.0,26.0,120.0,45.0,117.0,935.0
2018-03-08 23:00:00,2.1,0.0,3.0,215.0,24.0,87.0,12.0,26.0,50.0,14.0,86.0,18.0,66.0,632.0
2018-03-09 00:00:00,2.1,0.5,3.1,25.0,1.0,3.0,0.0,1.0,2.0,2.0,5.0,0.0,3.0,43.0
2018-03-09 01:00:00,2.4,0.0,3.5,14.0,3.0,4.0,0.0,2.0,4.0,0.0,2.0,1.0,1.0,31.0
2018-03-09 02:00:00,2.2,0.0,3.8,16.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,26.0
2018-03-09 03:00:00,2.0,0.0,3.7,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
2018-03-09 04:00:00,2.4,0.0,3.7,17.0,5.0,3.0,1.0,0.0,3.0,5.0,2.0,0.0,3.0,39.0
2018-03-09 05:00:00,2.7,0.0,3.8,62.0,24.0,40.0,5.0,3.0,6.0,18.0,14.0,3.0,4.0,180.0
2018-03-09 06:00:00,2.8,0.0,4.0,224.0,71.0,142.0,28.0,45.0,49.0,37.0,83.0,31.0,42.0,770.0
2018-03-09 07:00:00,3.7,0.0,3.6,775.0,142.0,425.0,79.0,192.0,205.0,107.0,295.0,112.0,244.0,2665.0
2018-03-09 08:00:00,4.6,0.0,3.7,739.0,121.0,623.0,47.0,283.0,235.0,112.0,503.0,95.0,199.0,3018.0
2018-03-09 09:00:00,5.3,0.0,3.9,375.0,61.0,213.0,28.0,100.0,109.0,65.0,227.0,58.0,94.0,1366.0
2018-03-09 10:00:00,5.8,0.0,3.8,307.0,54.0,74.0,24.0,86.0,89.0,48.0,116.0,70.0,92.0,990.0
2018-03-09 11:00:00,6.2,0.0,3.6,299.0,43.0,89.0,42.0,88.0,83.0,55.0,127.0,74.0,92.0,1017.0
2018-03-09 12:00:00,5.8,0.0,2.9,328.0,62.0,111.0,40.0,106.0,91.0,49.0,155.0,90.0,97.0,1163.0
2018-03-09 13:00:00,7.2,0.0,2.9,506.0,49.0,143.0,45.0,107.0,117.0,75.0,178.0,85.0,119.0,1463.0
2018-03-09 14:00:00,8.0,0.0,3.0,473.0,81.0,135.0,49.0,110.0,123.0,84.0,168.0,67.0,131.0,1463.0
2018-03-09 15:00:00,8.1,0.0,2.9,552.0,66.0,225.0,37.0,136.0,136.0,93.0,188.0,99.0,148.0,1735.0
2018-03-09 16:00:00,8.1,0.0,2.8,720.0,118.0,388.0,82.0,176.0,237.0,119.0,296.0,122.0,205.0,2546.0
2018-03-09 17:00:00,7.4,0.0,2.8,794.0,166.0,471.0,67.0,254.0,298.0,105.0,436.0,118.0,275.0,3062.0
2018-03-09 18:00:00,7.3,0.0,3.2,628.0,125.0,357.0,53.0,188.0,189.0,71.0,353.0,96.0,228.0,2353.0
2018-03-09 19:00:00,6.8,0.0,3.1,469.0,66.0,158.0,22.0,97.0,118.0,72.0,145.0,53.0,158.0,1410.0
2018-03-09 20:00:00,6.8,0.0,3.4,333.0,29.0,96.0,7.0,31.0,69.0,40.0,87.0,20.0,83.0,823.0
2018-03-09 21:00:00,6.9,0.0,3.1,213.0,22.0,52.0,1.0,27.0,28.0,23.0,33.0,13.0,35.0,463.0
2018-03-09 22:00:00,7.2,0.0,3.4,151.0,13.0,36.0,0.0,11.0,8.0,13.0,28.0,2.0,13.0,283.0
2018-03-09 23:00:00,7.3,0.0,2.1,89.0,2.0,10.0,1.0,1.0,6.0,17.0,19.0,2.0,10.0,161.0
2018-03-10 00:00:00,7.1,0.0,1.4,75.0,0.0,16.0,1.0,3.0,4.0,6.0,7.0,2.0,5.0,125.0
2018-03-10 01:00:00,7.3,0.0,1.4,64.0,1.0,3.0,3.0,0.0,2.0,6.0,9.0,0.0,3.0,91.0
2018-03-10 02:00:00,8.8,0.0,2.0,41.0,1.0,5.0,0.0,0.0,2.0,9.0,3.0,0.0,1.0,63.0
2018-03-10 03:00:00,10.1,0.0,3.4,26.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,32.0
2018-03-10 04:00:00,9.2,0.0,4.0,25.0,2.0,2.0,0.0,1.0,1.0,11.0,2.0,1.0,2.0,48.0
2018-03-10 05:00:00,10.0,0.0,4.3,25.0,6.0,4.0,0.0,0.0,0.0,4.0,7.0,0.0,1.0,48.0
2018-03-10 06:00:00,9.7,0.3,4.9,22.0,5.0,8.0,2.0,10.0,6.0,1.0,8.0,1.0,2.0,66.0
2018-03-10 07:00:00,10.1,0.2,4.5,29.0,8.0,13.0,2.0,7.0,14.0,1.0,11.0,6.0,9.0,102.0
2018-03-10 08:00:00,11.1,0.1,5.3,71.0,23.0,28.0,9.0,23.0,30.0,9.0,39.0,20.0,21.0,279.0
2018-03-10 09:00:00,11.6,0.0,4.6,123.0,29.0,54.0,19.0,49.0,49.0,35.0,60.0,25.0,46.0,499.0
2018-03-10 10:00:00,12.2,0.0,3.4,174.0,47.0,88.0,56.0,75.0,99.0,21.0,83.0,75.0,82.0,829.0
2018-03-10 11:00:00,13.1,0.0,2.6,204.0,60.0,155.0,55.0,169.0,91.0,17.0,165.0,114.0,112.0,1171.0
2018-03-10 12:00:00,14.2,0.0,2.5,298.0,60.0,137.0,87.0,137.0,164.0,36.0,167.0,113.0,175.0,1419.0
2018-03-10 13:00:00,15.0,0.0,3.1,279.0,68.0,159.0,52.0,162.0,170.0,42.0,189.0,142.0,163.0,1471.0
2018-03-10 14:00:00,13.9,0.0,4.7,352.0,111.0,210.0,93.0,221.0,228.0,43.0,226.0,193.0,191.0,1911.0
2018-03-10 15:00:00,13.4,0.0,4.3,343.0,81.0,182.0,84.0,191.0,199.0,52.0,234.0,158.0,192.0,1786.0
2018-03-10 16:00:00,12.2,0.0,4.2,343.0,105.0,184.0,61.0,178.0,207.0,44.0,167.0,159.0,203.0,1735.0
2018-03-10 17:00:00,11.9,0.0,4.0,384.0,84.0,203.0,53.0,166.0,224.0,47.0,244.0,138.0,212.0,1801.0
2018-03-10 18:00:00,11.6,0.0,4.5,379.0,65.0,148.0,28.0,137.0,171.0,29.0,173.0,111.0,152.0,1412.0
2018-03-10 19:00:00,11.6,0.0,4.5,281.0,33.0,94.0,19.0,45.0,72.0,20.0,85.0,40.0,68.0,781.0
2018-03-10 20:00:00,11.8,0.0,4.5,190.0,11.0,24.0,1.0,22.0,20.0,20.0,53.0,11.0,17.0,380.0
2018-03-10 21:00:00,11.6,0.0,2.9,148.0,7.0,20.0,0.0,15.0,6.0,11.0,27.0,10.0,3.0,252.0
2018-03-10 22:00:00,9.5,0.0,1.9,138.0,3.0,9.0,1.0,6.0,9.0,8.0,5.0,2.0,11.0,196.0
2018-03-10 23:00:00,10.1,0.0,2.2,82.0,2.0,6.0,1.0,2.0,8.0,12.0,10.0,1.0,3.0,129.0
2018-03-11 00:00:00,9.2,0.0,2.0,92.0,4.0,16.0,0.0,1.0,5.0,11.0,6.0,0.0,5.0,145.0
2018-03-11 01:00:00,9.2,0.0,2.9,58.0,0.0,7.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,74.0
2018-03-11 02:00:00,8.8,0.0,3.3,22.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,30.0
2018-03-11 03:00:00,8.1,0.0,3.5,20.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,29.0
2018-03-11 04:00:00,8.4,0.0,4.1,16.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,25.0
2018-03-11 05:00:00,9.0,0.0,5.0,19.0,5.0,6.0,0.0,1.0,1.0,4.0,3.0,1.0,2.0,43.0
2018-03-11 06:00:00,8.7,0.0,4.9,42.0,3.0,16.0,1.0,3.0,1.0,9.0,2.0,2.0,1.0,81.0
2018-03-11 07:00:00,9.4,0.0,4.3,46.0,8.0,30.0,5.0,11.0,9.0,14.0,12.0,3.0,10.0,158.0
2018-03-11 08:00:00,10.7,0.0,4.2,114.0,9.0,26.0,6.0,17.0,29.0,18.0,37.0,20.0,24.0,306.0
2018-03-11 09:00:00,11.4,0.0,4.9,220.0,30.0,42.0,11.0,40.0,35.0,35.0,29.0,19.0,42.0,519.0
2018-03-11 10:00:00,13.5,0.0,6.8,310.0,38.0,77.0,17.0,47.0,53.0,46.0,80.0,39.0,69.0,793.0
2018-03-11 11:00:00,14.3,0.0,5.6,406.0,64.0,74.0,22.0,72.0,97.0,51.0,78.0,48.0,124.0,1055.0
2018-03-11 12:00:00,14.2,0.0,5.6,478.0,67.0,96.0,41.0,104.0,120.0,50.0,134.0,60.0,148.0,1339.0
2018-03-11 13:00:00,14.6,0.0,3.5,454.0,100.0,176.0,56.0,119.0,163.0,50.0,171.0,76.0,172.0,1580.0
2018-03-11 14:00:00,15.2,0.0,2.6,569.0,89.0,159.0,50.0,157.0,227.0,46.0,194.0,98.0,259.0,1893.0
2018-03-11 15:00:00,14.7,0.0,3.6,540.0,78.0,168.0,50.0,140.0,191.0,70.0,177.0,109.0,221.0,1797.0
2018-03-11 16:00:00,14.1,0.0,3.4,554.0,68.0,183.0,53.0,119.0,191.0,53.0,179.0,71.0,214.0,1729.0
2018-03-11 17:00:00,13.5,0.0,2.6,457.0,41.0,95.0,23.0,80.0,96.0,59.0,117.0,46.0,123.0,1173.0
2018-03-11 18:00:00,11.2,0.0,3.1,401.0,22.0,51.0,2.0,16.0,46.0,32.0,44.0,14.0,64.0,703.0
2018-03-11 19:00:00,10.7,0.0,3.1,281.0,12.0,26.0,2.0,13.0,21.0,26.0,24.0,2.0,14.0,431.0
2018-03-11 20:00:00,9.7,0.0,2.6,274.0,6.0,19.0,0.0,2.0,17.0,18.0,19.0,5.0,29.0,394.0
2018-03-11 21:00:00,9.3,0.0,1.9,147.0,7.0,7.0,0.0,10.0,10.0,11.0,15.0,9.0,13.0,231.0
2018-03-11 22:00:00,9.4,0.0,2.6,142.0,2.0,15.0,0.0,1.0,9.0,6.0,6.0,0.0,6.0,187.0
2018-03-11 23:00:00,8.5,0.0,2.0,115.0,1.0,6.0,1.0,5.0,8.0,9.0,10.0,4.0,7.0,169.0
2018-03-12 00:00:00,8.3,0.0,2.5,6.0,0.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,18.0
2018-03-12 01:00:00,8.8,0.0,2.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2018-03-12 02:00:00,7.6,0.0,1.9,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0
2018-03-12 03:00:00,8.7,0.0,1.7,8.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,14.0
2018-03-12 04:00:00,8.8,0.0,2.0,16.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0
2018-03-12 05:00:00,9.3,0.0,2.5,49.0,14.0,17.0,0.0,3.0,4.0,10.0,8.0,0.0,1.0,107.0
2018-03-12 06:00:00,9.0,0.0,4.3,199.0,41.0,82.0,20.0,16.0,26.0,33.0,40.0,10.0,22.0,493.0
2018-03-12 07:00:00,9.0,0.0,3.8,579.0,86.0,213.0,34.0,77.0,94.0,65.0,157.0,53.0,122.0,1520.0
2018-03-12 08:00:00,9.2,0.0,3.3,662.0,85.0,403.0,40.0,143.0,171.0,89.0,306.0,35.0,127.0,2103.0
2018-03-12 09:00:00,9.7,0.0,2.8,398.0,36.0,141.0,9.0,54.0,70.0,54.0,130.0,20.0,55.0,982.0
2018-03-12 10:00:00,11.3,0.0,3.1,183.0,12.0,40.0,7.0,15.0,28.0,32.0,37.0,8.0,19.0,391.0
2018-03-12 11:00:00,12.8,0.0,4.1,189.0,16.0,37.0,3.0,17.0,20.0,37.0,37.0,10.0,24.0,402.0
2018-03-12 12:00:00,12.4,0.0,3.9,249.0,21.0,42.0,13.0,30.0,26.0,49.0,61.0,21.0,34.0,558.0
2018-03-12 13:00:00,13.3,0.0,4.2,338.0,23.0,58.0,12.0,24.0,43.0,40.0,76.0,16.0,64.0,717.0
2018-03-12 14:00:00,12.6,0.6,5.2,261.0,26.0,50.0,10.0,6.0,26.0,37.0,39.0,7.0,21.0,496.0
2018-03-12 15:00:00,12.4,1.3,4.5,348.0,39.0,122.0,12.0,37.0,63.0,51.0,84.0,19.0,61.0,861.0
2018-03-12 16:00:00,12.0,0.9,4.3,531.0,72.0,189.0,24.0,52.0,81.0,67.0,120.0,27.0,85.0,1276.0
2018-03-12 17:00:00,11.6,0.8,3.6,557.0,55.0,229.0,25.0,74.0,107.0,67.0,209.0,36.0,87.0,1474.0
2018-03-12 18:00:00,10.3,1.0,3.4,554.0,59.0,149.0,21.0,57.0,66.0,54.0,126.0,31.0,78.0,1221.0
2018-03-12 19:00:00,9.2,1.3,4.0,396.0,30.0,98.0,3.0,26.0,49.0,36.0,58.0,21.0,54.0,781.0
2018-03-12 20:00:00,9.5,0.5,3.9,264.0,13.0,33.0,4.0,8.0,24.0,27.0,27.0,6.0,32.0,457.0
2018-03-12 21:00:00,9.4,0.8,3.2,210.0,9.0,18.0,2.0,7.0,9.0,25.0,18.0,5.0,19.0,326.0
2018-03-12 22:00:00,9.0,0.5,3.8,123.0,3.0,16.0,2.0,6.0,8.0,6.0,11.0,5.0,11.0,200.0
2018-03-12 23:00:00,8.8,0.3,4.2,104.0,3.0,6.0,0.0,0.0,3.0,6.0,2.0,1.0,4.0,130.0
2018-03-13 00:00:00,8.4,0.0,4.7,23.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0
2018-03-13 01:00:00,8.5,0.0,4.9,10.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,13.0
2018-03-13 02:00:00,7.9,0.0,4.4,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,14.0
2018-03-13 03:00:00,8.1,0.0,4.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0
2018-03-13 04:00:00,7.9,0.0,4.4,9.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,16.0
2018-03-13 05:00:00,8.0,0.0,4.6,36.0,8.0,13.0,2.0,4.0,6.0,10.0,6.0,1.0,5.0,93.0
2018-03-13 06:00:00,7.7,0.0,4.7,159.0,40.0,66.0,16.0,17.0,23.0,26.0,42.0,12.0,16.0,425.0
2018-03-13 07:00:00,8.0,0.0,4.6,531.0,79.0,230.0,35.0,77.0,110.0,67.0,152.0,40.0,132.0,1496.0
2018-03-13 08:00:00,8.4,0.0,4.2,556.0,61.0,358.0,15.0,119.0,129.0,59.0,276.0,43.0,82.0,1736.0
2018-03-13 09:00:00,7.2,0.0,3.1,206.0,17.0,83.0,2.0,35.0,35.0,43.0,74.0,12.0,29.0,552.0
2018-03-13 10:00:00,7.3,0.0,2.6,142.0,11.0,37.0,5.0,10.0,15.0,19.0,44.0,8.0,21.0,318.0
2018-03-13 11:00:00,6.6,0.0,3.9,107.0,16.0,25.0,2.0,13.0,10.0,11.0,19.0,8.0,10.0,236.0
2018-03-13 12:00:00,5.5,0.0,5.1,155.0,13.0,36.0,1.0,18.0,18.0,24.0,29.0,10.0,12.0,325.0
2018-03-13 13:00:00,5.0,0.0,5.1,206.0,20.0,48.0,13.0,13.0,23.0,22.0,32.0,10.0,18.0,419.0
2018-03-13 14:00:00,5.0,0.0,5.4,174.0,15.0,54.0,2.0,13.0,22.0,36.0,30.0,8.0,21.0,396.0
2018-03-13 15:00:00,4.7,0.0,5.7,239.0,25.0,73.0,8.0,21.0,30.0,47.0,65.0,7.0,24.0,555.0
2018-03-13 16:00:00,4.2,0.0,5.7,358.0,56.0,143.0,14.0,35.0,58.0,40.0,87.0,16.0,51.0,880.0
2018-03-13 17:00:00,4.2,0.0,4.7,408.0,49.0,219.0,14.0,53.0,85.0,50.0,124.0,28.0,56.0,1118.0
2018-03-13 18:00:00,4.3,0.0,3.7,362.0,51.0,157.0,16.0,57.0,54.0,31.0,129.0,25.0,56.0,955.0
2018-03-13 19:00:00,4.2,0.0,3.5,245.0,13.0,52.0,3.0,20.0,24.0,26.0,58.0,10.0,24.0,484.0
2018-03-13 20:00:00,3.6,0.0,2.5,157.0,11.0,28.0,1.0,6.0,8.0,22.0,24.0,9.0,12.0,284.0
2018-03-13 21:00:00,3.7,0.0,1.6,116.0,4.0,23.0,1.0,2.0,11.0,7.0,6.0,3.0,9.0,184.0
2018-03-13 22:00:00,3.6,0.0,2.4,100.0,7.0,8.0,0.0,1.0,6.0,10.0,9.0,0.0,4.0,146.0
2018-03-13 23:00:00,3.9,0.0,1.4,46.0,4.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,60.0
2018-03-14 00:00:00,3.8,0.4,1.8,13.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,24.0
