Datetime,Temperature (°C),Precipitations (mm),Wind Speed (m/s),Estermannufer,VonSandtUfer,Rhenusallee,BrühlerStraße,WilhelmSpiritusUfer,McCloyWeg,WegDammBonnBeuel,NordBrücke,SüdBrücke,KennedyBrücke,Bonn2021
2021-02-01 04:00:00,1.6,0.0,3.8,0.0,0.0,1.0,7.0,0.0,0.0,0.0,3.0,4.0,8.0,24.0
2021-02-01 05:00:00,1.7,0.0,3.3,0.0,0.0,2.0,11.0,0.0,0.0,1.0,6.0,22.0,40.0,84.0
2021-02-01 06:00:00,1.8,0.0,3.4,0.0,0.0,10.0,19.0,0.0,0.0,10.0,30.0,46.0,101.0,220.0
2021-02-01 07:00:00,1.9,0.0,3.3,0.0,0.0,40.0,37.0,0.0,0.0,45.0,42.0,107.0,296.0,583.0
2021-02-01 08:00:00,2.3,0.0,3.3,0.0,0.0,72.0,41.0,0.0,0.0,70.0,36.0,143.0,365.0,764.0
2021-02-01 09:00:00,2.8,0.0,3.0,0.0,0.0,46.0,21.0,0.0,0.0,44.0,28.0,81.0,226.0,470.0
2021-02-01 10:00:00,3.1,0.0,2.4,0.0,0.0,35.0,33.0,0.0,0.0,58.0,15.0,48.0,157.0,369.0
2021-02-01 11:00:00,4.2,0.0,1.7,0.0,0.0,42.0,21.0,0.0,0.0,55.0,32.0,52.0,170.0,399.0
2021-02-01 12:00:00,4.6,0.0,2.3,0.0,0.0,49.0,34.0,0.0,0.0,61.0,42.0,59.0,213.0,488.0
2021-02-01 13:00:00,5.0,0.0,1.7,0.0,0.0,70.0,40.0,0.0,0.0,85.0,40.0,71.0,257.0,599.0
2021-02-01 14:00:00,5.2,0.0,1.5,0.0,0.0,88.0,32.0,0.0,0.0,103.0,42.0,91.0,306.0,709.0
2021-02-01 15:00:00,5.0,0.0,1.4,0.0,0.0,91.0,35.0,0.0,0.0,86.0,60.0,89.0,297.0,688.0
2021-02-01 16:00:00,4.9,0.0,1.7,0.0,0.0,110.0,53.0,0.0,0.0,84.0,81.0,122.0,408.0,926.0
2021-02-01 17:00:00,5.0,0.0,2.5,0.0,0.0,82.0,38.0,0.0,0.0,79.0,65.0,121.0,357.0,781.0
2021-02-01 18:00:00,5.0,0.0,2.7,0.0,0.0,53.0,28.0,0.0,0.0,38.0,36.0,88.0,279.0,542.0
2021-02-01 19:00:00,4.4,0.0,3.6,0.0,0.0,22.0,29.0,0.0,0.0,23.0,28.0,53.0,167.0,335.0
2021-02-01 20:00:00,4.3,0.0,3.6,0.0,0.0,12.0,8.0,0.0,0.0,16.0,9.0,22.0,116.0,187.0
2021-02-01 21:00:00,4.1,0.0,3.7,0.0,0.0,10.0,7.0,0.0,0.0,9.0,8.0,7.0,65.0,107.0
2021-02-01 22:00:00,3.9,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,10.0,39.0,62.0
2021-02-01 23:00:00,3.7,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,16.0,26.0
2021-02-02 00:00:00,3.7,0.0,2.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,16.0,23.0
2021-02-02 01:00:00,3.6,0.0,2.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0
2021-02-02 02:00:00,3.4,0.0,1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,11.0
2021-02-02 03:00:00,3.5,0.0,1.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,14.0,17.0
2021-02-02 04:00:00,3.4,0.0,2.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,11.0,16.0
2021-02-02 05:00:00,3.3,0.0,1.3,0.0,0.0,4.0,10.0,0.0,0.0,3.0,9.0,23.0,53.0,108.0
2021-02-02 06:00:00,3.2,0.0,1.7,0.0,0.0,14.0,30.0,0.0,0.0,6.0,34.0,50.0,130.0,269.0
2021-02-02 07:00:00,3.7,0.0,1.9,0.0,0.0,50.0,55.0,0.0,0.0,37.0,54.0,151.0,371.0,737.0
2021-02-02 08:00:00,3.7,0.1,2.6,0.0,0.0,58.0,37.0,0.0,0.0,28.0,34.0,139.0,356.0,675.0
2021-02-02 09:00:00,4.4,0.0,3.0,0.0,0.0,24.0,10.0,0.0,0.0,21.0,15.0,51.0,165.0,297.0
2021-02-02 10:00:00,5.7,0.0,3.8,0.0,0.0,21.0,15.0,0.0,0.0,18.0,18.0,30.0,117.0,230.0
2021-02-02 11:00:00,7.1,0.2,3.4,0.0,0.0,27.0,19.0,0.0,0.0,38.0,7.0,26.0,209.0,341.0
2021-02-02 12:00:00,8.8,0.0,5.5,0.0,0.0,62.0,24.0,0.0,0.0,53.0,27.0,57.0,219.0,469.0
2021-02-02 13:00:00,9.5,0.0,5.5,0.0,0.0,67.0,41.0,0.0,0.0,68.0,48.0,71.0,294.0,625.0
2021-02-02 14:00:00,9.7,0.0,4.7,0.0,0.0,53.0,30.0,0.0,0.0,56.0,42.0,83.0,287.0,584.0
2021-02-02 15:00:00,10.1,0.0,4.3,0.0,0.0,120.0,42.0,0.0,0.0,115.0,87.0,120.0,389.0,924.0
2021-02-02 16:00:00,9.8,0.0,4.5,0.0,0.0,154.0,67.0,0.0,0.0,105.0,122.0,165.0,458.0,1129.0
2021-02-02 17:00:00,10.1,0.0,4.6,0.0,0.0,167.0,46.0,0.0,0.0,100.0,118.0,202.0,501.0,1182.0
2021-02-02 18:00:00,10.2,0.0,4.6,0.0,0.0,79.0,33.0,0.0,0.0,76.0,61.0,134.0,345.0,759.0
2021-02-02 19:00:00,9.4,0.5,4.8,0.0,0.0,38.0,26.0,0.0,0.0,26.0,23.0,55.0,215.0,402.0
2021-02-02 20:00:00,9.6,0.3,4.9,0.0,0.0,18.0,16.0,0.0,0.0,7.0,11.0,28.0,114.0,200.0
2021-02-02 21:00:00,10.0,0.4,4.4,0.0,0.0,6.0,8.0,0.0,0.0,4.0,7.0,12.0,61.0,102.0
2021-02-02 22:00:00,9.6,0.5,4.7,0.0,0.0,3.0,7.0,0.0,0.0,4.0,9.0,7.0,49.0,83.0
2021-02-02 23:00:00,9.4,0.5,4.3,0.0,0.0,1.0,6.0,0.0,0.0,0.0,4.0,3.0,26.0,40.0
2021-02-03 00:00:00,9.9,0.0,4.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,9.0,15.0
2021-02-03 01:00:00,9.8,0.1,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0
2021-02-03 02:00:00,10.1,0.5,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0
2021-02-03 03:00:00,9.7,0.1,3.2,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,12.0
2021-02-03 04:00:00,9.8,0.0,3.4,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,3.0,6.0,18.0
2021-02-03 05:00:00,10.0,0.0,5.4,0.0,0.0,6.0,6.0,0.0,0.0,1.0,11.0,25.0,54.0,103.0
2021-02-03 06:00:00,10.0,0.0,4.7,0.0,0.0,17.0,35.0,0.0,0.0,4.0,33.0,64.0,143.0,301.0
2021-02-03 07:00:00,10.4,0.5,4.5,0.0,0.0,60.0,52.0,0.0,0.0,14.0,58.0,130.0,379.0,705.0
2021-02-03 08:00:00,10.2,0.0,3.7,0.0,0.0,74.0,39.0,0.0,0.0,33.0,42.0,157.0,395.0,771.0
2021-02-03 09:00:00,9.8,0.0,4.7,0.0,0.0,28.0,27.0,0.0,0.0,27.0,25.0,71.0,221.0,414.0
2021-02-03 10:00:00,10.4,0.0,3.6,0.0,0.0,33.0,20.0,0.0,0.0,24.0,25.0,55.0,178.0,344.0
2021-02-03 11:00:00,10.1,0.0,5.4,0.0,0.0,31.0,28.0,0.0,0.0,24.0,13.0,42.0,180.0,335.0
2021-02-03 12:00:00,11.4,0.0,5.9,0.0,0.0,36.0,33.0,0.0,0.0,28.0,38.0,46.0,227.0,432.0
2021-02-03 13:00:00,11.4,0.0,6.0,0.0,0.0,46.0,32.0,0.0,0.0,27.0,47.0,47.0,227.0,459.0
2021-02-03 14:00:00,12.7,0.0,5.3,0.0,0.0,71.0,30.0,0.0,0.0,74.0,63.0,92.0,343.0,712.0
2021-02-03 15:00:00,12.3,0.1,7.6,0.0,0.0,182.0,56.0,0.0,0.0,112.0,130.0,162.0,392.0,1119.0
2021-02-03 16:00:00,11.9,0.1,8.2,0.0,0.0,213.0,57.0,0.0,0.0,135.0,151.0,219.0,524.0,1372.0
2021-02-03 17:00:00,11.1,0.3,5.7,0.0,0.0,173.0,60.0,0.0,0.0,92.0,174.0,241.0,525.0,1355.0
2021-02-03 18:00:00,9.2,1.4,5.9,0.0,0.0,63.0,38.0,0.0,0.0,22.0,43.0,111.0,326.0,626.0
2021-02-03 19:00:00,8.1,1.3,5.1,0.0,0.0,15.0,21.0,0.0,0.0,5.0,14.0,40.0,156.0,258.0
2021-02-03 20:00:00,8.2,0.4,3.9,0.0,0.0,12.0,8.0,0.0,0.0,10.0,11.0,21.0,103.0,169.0
2021-02-03 21:00:00,8.8,0.0,4.7,0.0,0.0,8.0,8.0,0.0,0.0,3.0,4.0,11.0,69.0,106.0
2021-02-03 22:00:00,7.8,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,11.0,33.0,56.0
2021-02-03 23:00:00,7.4,0.0,5.6,0.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,27.0,36.0
2021-02-04 00:00:00,7.2,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,14.0,18.0
2021-02-04 01:00:00,7.2,0.1,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,12.0
2021-02-04 02:00:00,7.1,0.1,4.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0
2021-02-04 03:00:00,7.2,0.0,4.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,11.0,15.0
2021-02-04 04:00:00,6.1,0.1,4.6,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,7.0,14.0
2021-02-04 05:00:00,5.6,0.3,4.3,0.0,0.0,1.0,6.0,0.0,0.0,1.0,21.0,24.0,54.0,109.0
2021-02-04 06:00:00,4.9,0.5,5.0,0.0,0.0,23.0,32.0,0.0,0.0,5.0,39.0,77.0,173.0,353.0
2021-02-04 07:00:00,4.6,0.7,4.5,0.0,0.0,53.0,56.0,0.0,0.0,22.0,68.0,146.0,416.0,786.0
2021-02-04 08:00:00,5.1,1.0,5.1,0.0,0.0,96.0,49.0,0.0,0.0,31.0,57.0,216.0,475.0,962.0
2021-02-04 09:00:00,6.2,0.7,4.4,0.0,0.0,68.0,48.0,0.0,0.0,44.0,53.0,106.0,325.0,678.0
2021-02-04 10:00:00,7.9,0.5,4.0,0.0,0.0,96.0,29.0,0.0,0.0,64.0,70.0,117.0,308.0,717.0
2021-02-04 11:00:00,8.8,0.3,4.5,0.0,0.0,179.0,35.0,0.0,0.0,111.0,93.0,142.0,367.0,961.0
2021-02-04 12:00:00,9.2,0.8,3.8,0.0,0.0,186.0,48.0,0.0,0.0,115.0,136.0,167.0,477.0,1199.0
2021-02-04 13:00:00,9.5,0.4,4.0,0.0,0.0,183.0,67.0,0.0,0.0,116.0,166.0,187.0,502.0,1290.0
2021-02-04 14:00:00,9.8,0.3,3.5,0.0,0.0,244.0,53.0,0.0,0.0,141.0,215.0,281.0,612.0,1627.0
2021-02-04 15:00:00,9.6,0.3,1.9,0.0,0.0,323.0,74.0,0.0,0.0,192.0,216.0,336.0,748.0,2030.0
2021-02-04 16:00:00,8.0,0.1,2.4,0.0,0.0,267.0,70.0,0.0,0.0,158.0,236.0,370.0,793.0,2000.0
2021-02-04 17:00:00,6.7,0.0,1.9,0.0,0.0,212.0,65.0,0.0,0.0,90.0,168.0,283.0,679.0,1569.0
2021-02-04 18:00:00,6.7,0.0,2.3,0.0,0.0,81.0,33.0,0.0,0.0,39.0,69.0,132.0,398.0,793.0
2021-02-04 19:00:00,7.2,0.0,2.0,0.0,0.0,38.0,33.0,0.0,0.0,22.0,31.0,76.0,256.0,475.0
2021-02-04 20:00:00,6.7,0.0,1.6,0.0,0.0,22.0,15.0,0.0,0.0,12.0,25.0,42.0,144.0,268.0
2021-02-04 21:00:00,6.3,0.0,2.9,0.0,0.0,6.0,9.0,0.0,0.0,9.0,12.0,24.0,82.0,146.0
2021-02-04 22:00:00,5.7,0.0,2.7,0.0,0.0,8.0,8.0,0.0,0.0,10.0,2.0,11.0,56.0,100.0
2021-02-04 23:00:00,5.3,0.0,2.2,0.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,10.0,42.0,61.0
2021-02-05 00:00:00,5.0,0.0,2.9,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,3.0,13.0,25.0
2021-02-05 01:00:00,5.7,0.0,2.1,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,13.0,18.0
2021-02-05 02:00:00,6.1,0.0,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0
2021-02-05 03:00:00,6.6,0.0,3.7,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,10.0,14.0
2021-02-05 04:00:00,5.9,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0,13.0
2021-02-05 05:00:00,5.7,0.0,2.3,0.0,0.0,0.0,8.0,0.0,0.0,1.0,17.0,16.0,52.0,95.0
2021-02-05 06:00:00,5.6,0.0,2.5,0.0,0.0,20.0,28.0,0.0,0.0,4.0,34.0,64.0,138.0,290.0
2021-02-05 07:00:00,5.6,0.0,2.7,0.0,0.0,47.0,60.0,0.0,0.0,19.0,62.0,140.0,367.0,711.0
2021-02-05 08:00:00,5.6,0.0,1.5,0.0,0.0,61.0,33.0,0.0,0.0,26.0,49.0,148.0,343.0,680.0
2021-02-05 09:00:00,6.6,0.0,1.3,0.0,0.0,48.0,35.0,0.0,0.0,25.0,26.0,103.0,240.0,500.0
2021-02-05 10:00:00,7.4,0.0,1.3,0.0,0.0,55.0,32.0,0.0,0.0,34.0,32.0,73.0,256.0,513.0
2021-02-05 11:00:00,8.9,0.0,1.6,0.0,0.0,54.0,41.0,0.0,0.0,40.0,37.0,78.0,283.0,561.0
2021-02-05 12:00:00,9.4,0.0,2.2,0.0,0.0,69.0,47.0,0.0,0.0,49.0,51.0,82.0,377.0,723.0
2021-02-05 13:00:00,10.0,0.0,3.8,0.0,0.0,76.0,43.0,0.0,0.0,47.0,60.0,93.0,418.0,779.0
2021-02-05 14:00:00,10.5,0.0,3.2,0.0,0.0,154.0,56.0,0.0,0.0,89.0,94.0,186.0,460.0,1110.0
2021-02-05 15:00:00,11.0,0.0,1.7,0.0,0.0,184.0,49.0,0.0,0.0,108.0,146.0,244.0,544.0,1350.0
2021-02-05 16:00:00,9.8,0.0,2.0,0.0,0.0,267.0,46.0,0.0,0.0,125.0,199.0,287.0,571.0,1562.0
2021-02-05 17:00:00,8.9,0.0,1.3,0.0,0.0,166.0,50.0,0.0,0.0,103.0,131.0,197.0,523.0,1232.0
2021-02-05 18:00:00,8.8,0.0,1.6,0.0,0.0,58.0,26.0,0.0,0.0,21.0,44.0,95.0,271.0,548.0
2021-02-05 19:00:00,7.9,0.2,0.7,0.0,0.0,28.0,22.0,0.0,0.0,13.0,28.0,51.0,185.0,335.0
2021-02-05 20:00:00,7.5,0.2,0.6,0.0,0.0,14.0,14.0,0.0,0.0,14.0,15.0,34.0,130.0,233.0
2021-02-05 21:00:00,6.7,0.1,0.8,0.0,0.0,7.0,7.0,0.0,0.0,3.0,9.0,11.0,93.0,136.0
2021-02-05 22:00:00,5.7,0.0,0.8,0.0,0.0,1.0,5.0,0.0,0.0,4.0,4.0,17.0,58.0,91.0
2021-02-05 23:00:00,5.7,0.0,0.6,0.0,0.0,2.0,9.0,0.0,0.0,0.0,6.0,4.0,43.0,66.0
2021-02-06 00:00:00,5.2,0.0,1.9,0.0,0.0,0.0,8.0,0.0,0.0,1.0,3.0,2.0,38.0,52.0
2021-02-06 01:00:00,5.5,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,4.0,22.0,35.0
2021-02-06 02:00:00,5.9,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,18.0,23.0
2021-02-06 03:00:00,5.6,0.0,2.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,12.0
2021-02-06 04:00:00,5.9,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
2021-02-06 05:00:00,5.8,0.0,1.2,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0,14.0,26.0
2021-02-06 06:00:00,5.4,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,5.0,13.0,34.0
2021-02-06 07:00:00,5.5,0.0,1.6,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,10.0,33.0,52.0
2021-02-06 08:00:00,5.5,0.0,2.2,0.0,0.0,11.0,4.0,0.0,0.0,10.0,8.0,13.0,65.0,118.0
2021-02-06 09:00:00,5.8,0.0,2.3,0.0,0.0,14.0,13.0,0.0,0.0,12.0,16.0,13.0,90.0,167.0
2021-02-06 10:00:00,5.8,0.0,3.4,0.0,0.0,23.0,14.0,0.0,0.0,17.0,25.0,32.0,107.0,227.0
2021-02-06 11:00:00,6.1,0.0,4.2,0.0,0.0,35.0,20.0,0.0,0.0,29.0,22.0,37.0,142.0,312.0
2021-02-06 12:00:00,6.2,0.0,4.0,0.0,0.0,36.0,17.0,0.0,0.0,23.0,29.0,54.0,169.0,358.0
2021-02-06 13:00:00,5.5,0.0,5.1,0.0,0.0,38.0,23.0,0.0,0.0,41.0,45.0,48.0,225.0,448.0
2021-02-06 14:00:00,4.8,0.0,6.1,0.0,0.0,46.0,15.0,0.0,0.0,25.0,37.0,68.0,190.0,400.0
2021-02-06 15:00:00,4.2,0.0,5.9,0.0,0.0,43.0,19.0,0.0,0.0,29.0,43.0,78.0,189.0,426.0
2021-02-06 16:00:00,3.8,0.0,5.8,0.0,0.0,72.0,29.0,0.0,0.0,57.0,59.0,64.0,214.0,515.0
2021-02-06 17:00:00,3.4,0.0,5.8,0.0,0.0,56.0,25.0,0.0,0.0,42.0,37.0,66.0,225.0,476.0
2021-02-06 18:00:00,2.8,0.0,5.2,0.0,0.0,19.0,23.0,0.0,0.0,3.0,7.0,30.0,172.0,267.0
2021-02-06 19:00:00,2.3,0.0,4.8,0.0,0.0,3.0,6.0,0.0,0.0,5.0,5.0,10.0,91.0,127.0
2021-02-06 20:00:00,2.3,0.0,4.2,0.0,0.0,1.0,6.0,0.0,0.0,1.0,4.0,8.0,67.0,87.0
2021-02-06 21:00:00,2.1,0.0,3.9,0.0,0.0,2.0,6.0,0.0,0.0,0.0,4.0,10.0,42.0,65.0
2021-02-06 22:00:00,2.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,6.0,2.0,31.0,48.0
2021-02-06 23:00:00,2.2,0.0,5.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,27.0,33.0
2021-02-07 00:00:00,2.3,0.0,4.9,0.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,20.0,36.0
2021-02-07 01:00:00,1.5,0.0,3.9,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,6.0,22.0,37.0
2021-02-07 02:00:00,1.0,0.4,4.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,9.0,14.0
2021-02-07 03:00:00,1.7,1.9,4.5,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,7.0,15.0
2021-02-07 04:00:00,2.1,1.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,12.0
2021-02-07 05:00:00,1.9,0.5,5.5,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,8.0,5.0,18.0
2021-02-07 06:00:00,1.9,0.7,5.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,11.0
2021-02-07 07:00:00,1.6,0.2,6.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,7.0,14.0
2021-02-07 08:00:00,1.5,0.2,6.3,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,5.0,17.0,30.0
2021-02-07 09:00:00,1.6,0.0,5.6,0.0,0.0,17.0,4.0,0.0,0.0,13.0,9.0,12.0,23.0,81.0
2021-02-07 10:00:00,1.5,0.1,5.1,0.0,0.0,19.0,11.0,0.0,0.0,17.0,17.0,42.0,57.0,172.0
2021-02-07 11:00:00,1.6,0.1,5.2,0.0,0.0,35.0,5.0,0.0,0.0,26.0,27.0,38.0,88.0,237.0
2021-02-07 12:00:00,1.5,0.0,4.7,0.0,0.0,46.0,13.0,0.0,0.0,26.0,35.0,38.0,97.0,268.0
2021-02-07 13:00:00,1.2,0.0,4.6,0.0,0.0,71.0,6.0,0.0,0.0,39.0,45.0,79.0,139.0,407.0
2021-02-07 14:00:00,1.0,0.0,4.1,0.0,0.0,82.0,8.0,0.0,0.0,53.0,56.0,92.0,176.0,483.0
2021-02-07 15:00:00,0.8,0.0,3.4,0.0,0.0,73.0,7.0,0.0,0.0,48.0,65.0,104.0,183.0,503.0
2021-02-07 16:00:00,0.5,0.0,3.0,0.0,0.0,56.0,9.0,0.0,0.0,32.0,40.0,81.0,190.0,428.0
2021-02-07 17:00:00,0.3,0.0,3.7,0.0,0.0,47.0,12.0,0.0,0.0,36.0,25.0,52.0,153.0,342.0
2021-02-07 18:00:00,0.2,0.0,3.1,0.0,0.0,20.0,17.0,0.0,0.0,13.0,10.0,14.0,119.0,198.0
2021-02-07 19:00:00,-0.1,0.0,3.3,0.0,0.0,11.0,12.0,0.0,0.0,12.0,6.0,12.0,129.0,187.0
2021-02-07 20:00:00,-0.9,0.0,3.3,0.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,4.0,57.0,76.0
2021-02-07 21:00:00,-1.4,0.0,4.3,0.0,0.0,1.0,6.0,0.0,0.0,5.0,5.0,7.0,112.0,138.0
2021-02-07 22:00:00,-1.1,0.0,3.6,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,6.0,31.0,46.0
2021-02-07 23:00:00,-1.5,0.0,4.6,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,7.0,16.0
2021-02-08 00:00:00,-2.6,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,17.0
2021-02-08 01:00:00,-2.7,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0
2021-02-08 02:00:00,-3.1,0.1,4.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
2021-02-08 03:00:00,-3.4,0.6,3.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,12.0,16.0
2021-02-08 04:00:00,-4.2,1.4,3.7,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,3.0,9.0,28.0
2021-02-08 05:00:00,-4.5,2.6,4.6,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,23.0,33.0,67.0
2021-02-08 06:00:00,-3.9,2.3,3.7,0.0,0.0,10.0,16.0,0.0,0.0,0.0,17.0,37.0,84.0,166.0
2021-02-08 07:00:00,-4.7,1.2,3.7,0.0,0.0,26.0,36.0,0.0,0.0,5.0,35.0,85.0,222.0,418.0
2021-02-08 08:00:00,-4.9,0.8,4.0,0.0,0.0,41.0,29.0,0.0,0.0,11.0,26.0,94.0,255.0,474.0
2021-02-08 09:00:00,-4.6,0.5,4.0,0.0,0.0,15.0,10.0,0.0,0.0,11.0,18.0,47.0,159.0,264.0
2021-02-08 10:00:00,-4.8,1.4,5.1,0.0,0.0,14.0,24.0,0.0,0.0,11.0,9.0,22.0,114.0,202.0
2021-02-08 11:00:00,-4.6,0.4,5.0,0.0,0.0,18.0,5.0,0.0,0.0,19.0,7.0,28.0,125.0,213.0
2021-02-08 12:00:00,-4.2,0.0,4.6,0.0,0.0,18.0,26.0,0.0,0.0,8.0,14.0,26.0,177.0,273.0
2021-02-08 13:00:00,-4.2,0.0,4.6,0.0,0.0,34.0,22.0,0.0,0.0,14.0,24.0,35.0,193.0,338.0
2021-02-08 14:00:00,-4.1,0.0,4.6,0.0,0.0,42.0,31.0,0.0,0.0,24.0,34.0,54.0,195.0,401.0
2021-02-08 15:00:00,-4.2,0.0,4.0,0.0,0.0,51.0,28.0,0.0,0.0,29.0,36.0,88.0,235.0,492.0
2021-02-08 16:00:00,-4.2,0.0,3.5,0.0,0.0,55.0,30.0,0.0,0.0,31.0,58.0,81.0,278.0,554.0
2021-02-08 17:00:00,-4.4,0.0,3.7,0.0,0.0,62.0,30.0,0.0,0.0,31.0,40.0,98.0,262.0,541.0
2021-02-08 18:00:00,-4.5,0.0,3.6,0.0,0.0,40.0,13.0,0.0,0.0,9.0,31.0,81.0,212.0,404.0
2021-02-08 19:00:00,-4.7,0.0,4.1,0.0,0.0,12.0,6.0,0.0,0.0,5.0,18.0,26.0,127.0,201.0
2021-02-08 20:00:00,-4.9,0.0,4.5,0.0,0.0,6.0,10.0,0.0,0.0,7.0,5.0,20.0,100.0,158.0
2021-02-08 21:00:00,-5.1,0.0,4.3,0.0,0.0,2.0,6.0,0.0,0.0,3.0,4.0,9.0,46.0,72.0
2021-02-08 22:00:00,-5.2,0.0,4.1,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,9.0,23.0,39.0
2021-02-08 23:00:00,-5.3,0.0,3.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,17.0,23.0
2021-02-09 00:00:00,-5.4,0.0,2.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,15.0
2021-02-09 01:00:00,-5.7,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0
2021-02-09 02:00:00,-5.8,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2021-02-09 03:00:00,-6.0,0.0,2.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,10.0
2021-02-09 04:00:00,-6.1,0.1,2.5,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,12.0,22.0
2021-02-09 05:00:00,-6.6,0.1,3.4,0.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,12.0,45.0,68.0
2021-02-09 06:00:00,-7.0,0.0,3.0,0.0,0.0,9.0,18.0,0.0,0.0,1.0,20.0,45.0,116.0,211.0
2021-02-09 07:00:00,-8.0,0.0,3.4,0.0,0.0,34.0,43.0,0.0,0.0,4.0,43.0,89.0,268.0,492.0
2021-02-09 08:00:00,-8.0,0.0,3.4,0.0,0.0,72.0,28.0,0.0,0.0,20.0,33.0,145.0,319.0,634.0
2021-02-09 09:00:00,-7.3,0.0,3.4,0.0,0.0,33.0,23.0,0.0,0.0,17.0,26.0,67.0,180.0,363.0
2021-02-09 10:00:00,-6.5,0.0,3.4,0.0,0.0,29.0,21.0,0.0,0.0,23.0,17.0,25.0,160.0,291.0
2021-02-09 11:00:00,-6.2,0.0,2.6,0.0,0.0,41.0,13.0,0.0,0.0,22.0,20.0,46.0,177.0,334.0
