Datetime,Temperature (°C),Precipitations (mm),Wind Speed (m/s),Estermannufer,BrühlerStraße,VonSandtUfer,Rhenusallee,McCloyWeg,WegDammBonnBeuel,WilhelmSpiritusUfer,NordBrücke,SüdBrücke,KennedyBrücke,Bonn2019
2019-04-13 17:00:00,3.8,0.0,3.3,20.0,25.0,45.0,52.0,27.0,52.0,55.0,28.0,59.0,268.0,662.0
2019-04-13 18:00:00,3.0,0.0,1.7,11.0,26.0,23.0,49.0,13.0,48.0,43.0,24.0,42.0,247.0,541.0
2019-04-13 19:00:00,2.7,0.0,0.9,11.0,20.0,19.0,26.0,19.0,36.0,34.0,14.0,43.0,246.0,493.0
2019-04-13 20:00:00,0.9,0.0,1.4,18.0,13.0,15.0,21.0,9.0,13.0,30.0,16.0,23.0,177.0,343.0
2019-04-13 21:00:00,0.4,0.0,1.3,1.0,13.0,9.0,9.0,4.0,9.0,13.0,11.0,12.0,113.0,201.0
2019-04-13 22:00:00,-0.1,0.0,1.3,0.0,7.0,6.0,4.0,3.0,5.0,9.0,6.0,8.0,95.0,149.0
2019-04-13 23:00:00,-0.2,0.0,1.5,0.0,12.0,4.0,2.0,3.0,3.0,7.0,5.0,20.0,73.0,131.0
2019-04-14 00:00:00,-1.0,0.0,1.4,1.0,7.0,4.0,4.0,2.0,5.0,5.0,2.0,10.0,71.0,114.0
2019-04-14 01:00:00,-0.9,0.1,1.1,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,9.0,51.0,67.0
2019-04-14 02:00:00,-1.1,0.1,1.1,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,31.0,40.0
2019-04-14 03:00:00,-0.5,0.6,1.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,22.0
2019-04-14 04:00:00,-0.2,0.6,0.9,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,14.0
2019-04-14 05:00:00,-0.3,0.2,0.9,0.0,7.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,12.0,28.0
2019-04-14 06:00:00,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,1.0,7.0,0.0,2.0,15.0,34.0
2019-04-14 07:00:00,0.8,0.1,0.8,1.0,6.0,1.0,2.0,0.0,2.0,4.0,4.0,6.0,10.0,38.0
2019-04-14 08:00:00,2.9,0.0,1.0,6.0,5.0,6.0,9.0,1.0,14.0,11.0,10.0,13.0,54.0,142.0
2019-04-14 09:00:00,4.4,0.0,2.2,4.0,8.0,14.0,24.0,5.0,16.0,24.0,22.0,26.0,95.0,259.0
2019-04-14 10:00:00,8.7,0.0,3.4,12.0,13.0,48.0,42.0,27.0,48.0,57.0,28.0,46.0,152.0,487.0
2019-04-14 11:00:00,10.1,0.0,4.0,48.0,21.0,72.0,83.0,61.0,75.0,91.0,56.0,72.0,190.0,791.0
2019-04-14 12:00:00,10.7,0.0,2.6,65.0,22.0,79.0,97.0,87.0,128.0,119.0,71.0,110.0,268.0,1083.0
2019-04-14 13:00:00,10.3,0.0,2.7,91.0,32.0,110.0,167.0,96.0,131.0,121.0,99.0,146.0,305.0,1335.0
2019-04-14 14:00:00,11.7,0.0,3.3,50.0,49.0,135.0,209.0,117.0,183.0,223.0,82.0,173.0,371.0,1647.0
2019-04-14 15:00:00,10.6,0.0,3.2,99.0,35.0,152.0,223.0,107.0,207.0,220.0,91.0,213.0,444.0,1838.0
2019-04-14 16:00:00,11.0,0.0,3.8,60.0,40.0,147.0,233.0,119.0,192.0,220.0,116.0,183.0,410.0,1777.0
2019-04-14 17:00:00,9.9,0.0,4.2,53.0,47.0,110.0,185.0,99.0,169.0,165.0,80.0,179.0,387.0,1508.0
2019-04-14 18:00:00,8.2,0.0,4.6,49.0,32.0,85.0,132.0,61.0,118.0,120.0,52.0,117.0,371.0,1188.0
2019-04-14 19:00:00,6.8,0.0,4.1,10.0,14.0,43.0,69.0,35.0,71.0,78.0,37.0,89.0,259.0,735.0
2019-04-14 20:00:00,5.7,0.0,3.6,14.0,19.0,13.0,33.0,13.0,33.0,32.0,17.0,43.0,187.0,418.0
2019-04-14 21:00:00,4.0,0.0,2.5,0.0,10.0,4.0,10.0,1.0,17.0,15.0,7.0,18.0,112.0,197.0
2019-04-14 22:00:00,1.7,0.0,1.0,3.0,7.0,5.0,6.0,5.0,4.0,5.0,6.0,11.0,86.0,142.0
2019-04-14 23:00:00,3.5,0.0,1.1,0.0,5.0,1.0,2.0,0.0,3.0,0.0,4.0,5.0,40.0,60.0
2019-04-15 00:00:00,4.2,0.0,1.3,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,5.0,16.0,38.0
2019-04-15 01:00:00,3.6,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0
2019-04-15 02:00:00,3.6,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,14.0
2019-04-15 03:00:00,3.7,0.0,1.2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,8.0
2019-04-15 04:00:00,3.9,0.0,0.9,0.0,8.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,9.0,24.0
2019-04-15 05:00:00,3.9,0.0,1.0,1.0,14.0,5.0,6.0,2.0,2.0,10.0,13.0,28.0,56.0,138.0
2019-04-15 06:00:00,4.6,0.0,0.9,23.0,47.0,34.0,36.0,21.0,37.0,67.0,55.0,103.0,242.0,674.0
2019-04-15 07:00:00,6.0,0.0,1.3,59.0,82.0,146.0,135.0,88.0,117.0,217.0,97.0,304.0,607.0,1891.0
2019-04-15 08:00:00,7.9,0.0,1.1,41.0,95.0,181.0,180.0,71.0,142.0,376.0,77.0,446.0,764.0,2420.0
2019-04-15 09:00:00,10.1,0.0,2.2,33.0,52.0,87.0,102.0,27.0,76.0,198.0,72.0,193.0,424.0,1291.0
2019-04-15 10:00:00,11.5,0.0,2.5,27.0,43.0,88.0,74.0,61.0,71.0,106.0,35.0,82.0,355.0,965.0
2019-04-15 11:00:00,12.5,0.0,2.8,42.0,45.0,83.0,77.0,85.0,92.0,110.0,40.0,82.0,348.0,1037.0
2019-04-15 12:00:00,15.3,0.0,2.8,35.0,40.0,109.0,100.0,74.0,97.0,151.0,48.0,104.0,439.0,1249.0
2019-04-15 13:00:00,17.3,0.0,4.2,57.0,55.0,121.0,119.0,83.0,111.0,192.0,67.0,102.0,474.0,1426.0
2019-04-15 14:00:00,17.7,0.0,6.2,87.0,54.0,135.0,171.0,72.0,185.0,176.0,97.0,167.0,554.0,1744.0
2019-04-15 15:00:00,17.3,0.0,5.4,62.0,60.0,154.0,237.0,121.0,215.0,270.0,110.0,224.0,646.0,2161.0
2019-04-15 16:00:00,17.0,0.0,5.1,100.0,97.0,241.0,273.0,141.0,241.0,328.0,158.0,379.0,852.0,2895.0
2019-04-15 17:00:00,16.2,0.0,4.1,91.0,132.0,228.0,299.0,168.0,308.0,429.0,195.0,463.0,974.0,3378.0
2019-04-15 18:00:00,14.4,0.0,3.7,80.0,80.0,208.0,288.0,147.0,268.0,347.0,129.0,348.0,891.0,2879.0
2019-04-15 19:00:00,12.7,0.0,3.2,36.0,65.0,101.0,173.0,102.0,215.0,180.0,65.0,180.0,626.0,1795.0
2019-04-15 20:00:00,11.0,0.0,2.8,11.0,33.0,55.0,80.0,35.0,101.0,86.0,52.0,91.0,399.0,974.0
2019-04-15 21:00:00,10.2,0.0,3.0,2.0,24.0,18.0,40.0,11.0,49.0,40.0,14.0,59.0,241.0,515.0
2019-04-15 22:00:00,9.4,0.0,3.6,0.0,18.0,4.0,11.0,5.0,20.0,21.0,7.0,28.0,221.0,344.0
2019-04-15 23:00:00,8.3,0.0,3.3,1.0,7.0,3.0,10.0,0.0,8.0,8.0,4.0,9.0,103.0,153.0
2019-04-16 00:00:00,6.6,0.0,1.9,1.0,2.0,0.0,1.0,1.0,6.0,1.0,1.0,5.0,47.0,66.0
2019-04-16 01:00:00,4.8,0.0,1.7,0.0,4.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,20.0,31.0
2019-04-16 02:00:00,4.2,0.0,2.4,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,11.0,24.0
2019-04-16 03:00:00,5.3,0.0,3.1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,7.0
2019-04-16 04:00:00,5.2,0.0,3.5,0.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,10.0,29.0
2019-04-16 05:00:00,5.6,0.0,3.7,4.0,13.0,9.0,2.0,4.0,2.0,16.0,24.0,27.0,63.0,168.0
2019-04-16 06:00:00,6.8,0.0,3.6,31.0,51.0,49.0,52.0,26.0,42.0,78.0,77.0,140.0,270.0,826.0
2019-04-16 07:00:00,10.2,0.0,2.8,62.0,111.0,139.0,150.0,89.0,127.0,282.0,116.0,322.0,681.0,2120.0
2019-04-16 08:00:00,12.4,0.0,5.0,40.0,89.0,205.0,219.0,76.0,159.0,436.0,105.0,545.0,808.0,2739.0
2019-04-16 09:00:00,13.6,0.0,5.4,32.0,78.0,103.0,105.0,48.0,109.0,216.0,69.0,234.0,523.0,1558.0
2019-04-16 10:00:00,15.8,0.0,5.5,35.0,41.0,110.0,91.0,94.0,82.0,164.0,57.0,114.0,449.0,1258.0
2019-04-16 11:00:00,17.3,0.0,5.1,48.0,57.0,91.0,89.0,90.0,105.0,142.0,51.0,117.0,387.0,1215.0
2019-04-16 12:00:00,17.5,0.0,5.4,72.0,56.0,145.0,96.0,96.0,122.0,182.0,85.0,109.0,456.0,1453.0
2019-04-16 13:00:00,18.4,0.0,4.2,82.0,53.0,176.0,152.0,128.0,170.0,203.0,81.0,185.0,521.0,1809.0
2019-04-16 14:00:00,18.8,0.0,5.2,107.0,62.0,134.0,218.0,120.0,226.0,198.0,87.0,206.0,601.0,2018.0
2019-04-16 15:00:00,18.2,0.0,4.7,73.0,88.0,206.0,257.0,163.0,235.0,280.0,137.0,292.0,653.0,2461.0
2019-04-16 16:00:00,16.6,0.0,4.9,95.0,105.0,250.0,329.0,168.0,282.0,372.0,154.0,426.0,870.0,3126.0
2019-04-16 17:00:00,14.4,0.0,5.5,104.0,116.0,281.0,340.0,180.0,317.0,458.0,199.0,511.0,1048.0,3644.0
2019-04-16 18:00:00,13.6,0.0,3.7,66.0,75.0,194.0,208.0,114.0,212.0,345.0,117.0,324.0,831.0,2561.0
2019-04-16 19:00:00,11.8,0.0,1.8,27.0,65.0,117.0,148.0,61.0,131.0,195.0,98.0,180.0,677.0,1749.0
2019-04-16 20:00:00,10.9,0.0,0.9,12.0,27.0,45.0,82.0,51.0,72.0,105.0,61.0,107.0,414.0,1006.0
2019-04-16 21:00:00,11.2,0.0,1.4,7.0,31.0,20.0,17.0,12.0,33.0,48.0,22.0,34.0,271.0,505.0
2019-04-16 22:00:00,10.9,0.0,1.9,3.0,12.0,7.0,13.0,10.0,14.0,25.0,15.0,27.0,219.0,353.0
2019-04-16 23:00:00,10.7,0.0,2.1,1.0,11.0,4.0,5.0,2.0,4.0,8.0,6.0,19.0,115.0,178.0
2019-04-17 00:00:00,10.9,0.0,2.6,1.0,3.0,1.0,5.0,2.0,7.0,1.0,2.0,6.0,39.0,67.0
2019-04-17 01:00:00,10.4,0.0,3.0,0.0,2.0,1.0,3.0,4.0,0.0,4.0,2.0,1.0,20.0,38.0
2019-04-17 02:00:00,10.0,0.0,2.9,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,13.0,17.0
2019-04-17 03:00:00,9.4,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0
2019-04-17 04:00:00,9.2,0.0,3.3,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,14.0
2019-04-17 05:00:00,9.1,0.0,3.0,2.0,6.0,7.0,4.0,3.0,4.0,13.0,13.0,19.0,41.0,118.0
2019-04-17 06:00:00,9.4,0.0,3.2,22.0,41.0,22.0,30.0,16.0,19.0,47.0,45.0,71.0,173.0,494.0
2019-04-17 07:00:00,10.0,0.0,3.4,31.0,54.0,53.0,64.0,27.0,57.0,139.0,61.0,178.0,364.0,1044.0
2019-04-17 08:00:00,10.9,0.0,3.8,20.0,54.0,96.0,101.0,38.0,75.0,262.0,38.0,284.0,551.0,1557.0
2019-04-17 09:00:00,12.2,0.0,3.9,11.0,48.0,65.0,76.0,27.0,50.0,137.0,41.0,125.0,373.0,980.0
2019-04-17 10:00:00,12.0,0.0,3.5,42.0,31.0,56.0,42.0,42.0,40.0,77.0,23.0,51.0,286.0,712.0
2019-04-17 11:00:00,14.1,0.0,3.2,30.0,35.0,41.0,41.0,43.0,49.0,76.0,29.0,51.0,261.0,679.0
2019-04-17 12:00:00,15.5,0.0,4.1,27.0,50.0,59.0,67.0,47.0,81.0,91.0,30.0,89.0,354.0,911.0
2019-04-17 13:00:00,16.0,0.0,3.4,58.0,51.0,57.0,63.0,52.0,62.0,101.0,44.0,86.0,334.0,934.0
2019-04-17 14:00:00,15.9,0.0,2.5,35.0,39.0,51.0,65.0,50.0,70.0,88.0,48.0,106.0,360.0,957.0
2019-04-17 15:00:00,16.5,0.0,3.8,55.0,69.0,129.0,135.0,99.0,113.0,153.0,77.0,152.0,423.0,1445.0
2019-04-17 16:00:00,16.0,0.0,3.3,57.0,69.0,133.0,180.0,113.0,156.0,247.0,112.0,216.0,669.0,2004.0
2019-04-17 17:00:00,16.4,0.0,2.9,63.0,96.0,166.0,191.0,94.0,170.0,312.0,110.0,274.0,739.0,2276.0
2019-04-17 18:00:00,14.9,0.0,2.6,41.0,51.0,130.0,176.0,69.0,188.0,250.0,105.0,204.0,737.0,1997.0
2019-04-17 19:00:00,12.2,0.0,2.2,21.0,44.0,87.0,150.0,59.0,147.0,174.0,66.0,140.0,593.0,1529.0
2019-04-17 20:00:00,11.3,0.0,2.1,15.0,34.0,50.0,85.0,40.0,95.0,110.0,45.0,111.0,411.0,1033.0
2019-04-17 21:00:00,10.2,0.0,2.3,8.0,31.0,21.0,45.0,10.0,48.0,54.0,21.0,62.0,285.0,601.0
2019-04-17 22:00:00,9.4,0.0,2.2,5.0,20.0,15.0,11.0,8.0,17.0,26.0,10.0,22.0,210.0,356.0
2019-04-17 23:00:00,9.9,0.0,1.5,3.0,17.0,13.0,7.0,5.0,10.0,10.0,8.0,8.0,123.0,208.0
2019-04-18 00:00:00,10.5,0.0,2.1,2.0,6.0,0.0,4.0,2.0,3.0,1.0,3.0,13.0,49.0,85.0
2019-04-18 01:00:00,8.8,0.0,1.4,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,7.0,21.0,37.0
2019-04-18 02:00:00,9.7,0.0,2.5,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,14.0,21.0
2019-04-18 03:00:00,8.0,0.0,1.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0
2019-04-18 04:00:00,7.3,0.0,0.6,1.0,2.0,1.0,3.0,1.0,0.0,1.0,5.0,4.0,9.0,29.0
2019-04-18 05:00:00,8.6,0.0,2.1,5.0,18.0,6.0,5.0,4.0,5.0,17.0,20.0,28.0,60.0,173.0
2019-04-18 06:00:00,9.8,0.0,3.1,33.0,51.0,41.0,44.0,26.0,36.0,77.0,74.0,109.0,232.0,731.0
2019-04-18 07:00:00,13.0,0.0,2.9,60.0,78.0,99.0,151.0,57.0,127.0,216.0,110.0,284.0,612.0,1828.0
2019-04-18 08:00:00,15.9,0.0,4.5,41.0,84.0,206.0,180.0,79.0,128.0,364.0,82.0,444.0,730.0,2391.0
2019-04-18 09:00:00,17.7,0.0,4.8,43.0,55.0,88.0,101.0,77.0,96.0,166.0,57.0,185.0,463.0,1370.0
2019-04-18 10:00:00,19.0,0.0,4.5,47.0,50.0,113.0,105.0,81.0,106.0,134.0,54.0,99.0,371.0,1191.0
2019-04-18 11:00:00,18.9,0.0,5.0,66.0,40.0,130.0,152.0,96.0,165.0,173.0,77.0,115.0,421.0,1485.0
2019-04-18 12:00:00,20.3,0.0,5.5,75.0,54.0,138.0,162.0,105.0,177.0,240.0,61.0,153.0,508.0,1717.0
2019-04-18 13:00:00,20.2,0.0,5.1,111.0,46.0,155.0,205.0,115.0,214.0,201.0,90.0,176.0,564.0,1931.0
2019-04-18 14:00:00,21.9,0.0,4.7,112.0,93.0,206.0,272.0,164.0,220.0,305.0,100.0,206.0,644.0,2391.0
2019-04-18 15:00:00,21.3,0.0,5.2,128.0,83.0,236.0,329.0,172.0,273.0,382.0,145.0,317.0,808.0,2951.0
2019-04-18 16:00:00,21.3,0.0,5.4,125.0,117.0,249.0,383.0,167.0,293.0,454.0,180.0,459.0,927.0,3434.0
2019-04-18 17:00:00,20.6,0.0,5.3,104.0,94.0,277.0,322.0,168.0,318.0,431.0,175.0,431.0,909.0,3333.0
2019-04-18 18:00:00,19.0,0.0,4.7,94.0,80.0,175.0,251.0,125.0,298.0,309.0,121.0,266.0,879.0,2660.0
2019-04-18 19:00:00,17.7,0.0,2.9,55.0,45.0,128.0,241.0,76.0,225.0,203.0,107.0,198.0,611.0,1952.0
2019-04-18 20:00:00,16.9,0.0,3.8,17.0,43.0,75.0,142.0,41.0,153.0,122.0,48.0,100.0,508.0,1279.0
2019-04-18 21:00:00,15.3,0.0,3.4,3.0,31.0,29.0,71.0,23.0,94.0,71.0,27.0,42.0,321.0,734.0
2019-04-18 22:00:00,12.9,0.0,2.8,2.0,22.0,23.0,18.0,10.0,24.0,32.0,16.0,51.0,218.0,430.0
2019-04-18 23:00:00,12.6,0.0,3.2,0.0,7.0,11.0,14.0,4.0,12.0,15.0,14.0,25.0,176.0,283.0
2019-04-19 00:00:00,12.3,0.0,3.4,1.0,11.0,3.0,17.0,3.0,12.0,7.0,2.0,21.0,106.0,185.0
2019-04-19 01:00:00,10.5,0.0,2.1,1.0,6.0,4.0,8.0,0.0,11.0,1.0,5.0,5.0,94.0,139.0
2019-04-19 02:00:00,9.6,0.0,1.1,0.0,1.0,2.0,3.0,2.0,2.0,5.0,2.0,4.0,51.0,72.0
2019-04-19 03:00:00,8.7,0.0,1.6,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,17.0,23.0
2019-04-19 04:00:00,8.9,0.0,2.3,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,15.0,26.0
2019-04-19 05:00:00,9.1,0.0,3.1,2.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,8.0,16.0,46.0
2019-04-19 06:00:00,10.9,0.0,3.2,1.0,9.0,7.0,9.0,7.0,5.0,9.0,7.0,13.0,27.0,96.0
2019-04-19 07:00:00,14.4,0.0,2.2,6.0,1.0,6.0,11.0,6.0,11.0,21.0,6.0,19.0,49.0,140.0
2019-04-19 08:00:00,17.3,0.0,3.2,16.0,22.0,40.0,42.0,29.0,28.0,40.0,21.0,45.0,69.0,367.0
2019-04-19 09:00:00,18.7,0.0,4.4,49.0,22.0,93.0,108.0,70.0,105.0,113.0,71.0,98.0,171.0,922.0
2019-04-19 10:00:00,20.9,0.0,3.9,103.0,31.0,222.0,224.0,198.0,158.0,252.0,122.0,148.0,252.0,1763.0
2019-04-19 11:00:00,21.7,0.0,5.1,194.0,37.0,373.0,324.0,348.0,273.0,340.0,186.0,231.0,373.0,2756.0
2019-04-19 12:00:00,22.3,0.0,4.3,248.0,43.0,449.0,477.0,422.0,448.0,477.0,191.0,309.0,457.0,3623.0
2019-04-19 13:00:00,22.7,0.0,4.3,244.0,56.0,513.0,538.0,442.0,501.0,518.0,235.0,367.0,564.0,4074.0
2019-04-19 14:00:00,23.4,0.0,4.5,366.0,66.0,562.0,611.0,435.0,525.0,608.0,220.0,425.0,657.0,4612.0
2019-04-19 15:00:00,23.8,0.0,3.3,332.0,74.0,580.0,669.0,456.0,564.0,571.0,227.0,453.0,720.0,4755.0
2019-04-19 16:00:00,23.2,0.0,3.6,243.0,67.0,463.0,606.0,454.0,600.0,530.0,284.0,430.0,645.0,4448.0
2019-04-19 17:00:00,22.0,0.0,3.3,206.0,52.0,399.0,545.0,321.0,441.0,438.0,208.0,399.0,651.0,3799.0
2019-04-19 18:00:00,18.6,0.0,2.2,136.0,34.0,330.0,396.0,243.0,360.0,393.0,167.0,256.0,568.0,2965.0
2019-04-19 19:00:00,14.5,0.0,1.9,72.0,29.0,235.0,275.0,139.0,254.0,282.0,101.0,204.0,463.0,2121.0
2019-04-19 20:00:00,14.4,0.0,1.5,34.0,28.0,102.0,169.0,99.0,223.0,115.0,54.0,135.0,355.0,1358.0
2019-04-19 21:00:00,12.3,0.0,1.5,8.0,16.0,30.0,54.0,38.0,64.0,63.0,19.0,54.0,226.0,585.0
2019-04-19 22:00:00,12.1,0.0,2.2,6.0,13.0,26.0,18.0,14.0,32.0,38.0,11.0,35.0,133.0,339.0
2019-04-19 23:00:00,13.1,0.0,2.5,3.0,9.0,7.0,10.0,9.0,8.0,25.0,2.0,15.0,99.0,189.0
2019-04-20 00:00:00,11.8,0.0,2.3,1.0,11.0,2.0,9.0,1.0,8.0,5.0,6.0,9.0,75.0,130.0
2019-04-20 01:00:00,10.3,0.0,2.3,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,40.0,53.0
2019-04-20 02:00:00,10.2,0.0,1.9,3.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,25.0,37.0
2019-04-20 03:00:00,8.9,0.0,0.8,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,11.0,17.0
2019-04-20 04:00:00,8.5,0.0,1.5,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,7.0,18.0
2019-04-20 05:00:00,8.1,0.0,1.8,1.0,6.0,4.0,6.0,2.0,4.0,3.0,8.0,8.0,25.0,70.0
2019-04-20 06:00:00,11.2,0.0,1.8,3.0,8.0,1.0,6.0,10.0,7.0,9.0,7.0,5.0,35.0,94.0
2019-04-20 07:00:00,15.2,0.0,1.1,3.0,5.0,13.0,16.0,7.0,13.0,17.0,73.0,22.0,42.0,218.0
2019-04-20 08:00:00,17.6,0.0,0.9,12.0,11.0,32.0,26.0,28.0,32.0,37.0,17.0,39.0,122.0,367.0
2019-04-20 09:00:00,19.4,0.0,1.0,41.0,43.0,60.0,88.0,57.0,66.0,95.0,41.0,79.0,260.0,869.0
2019-04-20 10:00:00,20.7,0.0,1.3,72.0,63.0,149.0,129.0,96.0,126.0,156.0,76.0,99.0,420.0,1416.0
2019-04-20 11:00:00,22.4,0.0,2.0,108.0,70.0,225.0,208.0,211.0,200.0,246.0,91.0,198.0,572.0,2172.0
2019-04-20 12:00:00,23.5,0.0,2.3,161.0,64.0,262.0,279.0,251.0,265.0,317.0,98.0,183.0,558.0,2492.0
2019-04-20 13:00:00,23.6,0.0,2.5,175.0,60.0,299.0,341.0,250.0,307.0,360.0,149.0,205.0,657.0,2881.0
2019-04-20 14:00:00,24.9,0.0,2.7,183.0,52.0,325.0,410.0,293.0,400.0,408.0,179.0,264.0,755.0,3353.0
2019-04-20 15:00:00,24.7,0.0,1.5,251.0,56.0,326.0,399.0,283.0,395.0,450.0,166.0,312.0,632.0,3359.0
2019-04-20 16:00:00,24.3,0.0,2.1,190.0,59.0,308.0,364.0,249.0,338.0,363.0,144.0,257.0,597.0,2962.0
2019-04-20 17:00:00,23.6,0.0,1.8,132.0,50.0,251.0,317.0,243.0,330.0,306.0,141.0,252.0,550.0,2666.0
2019-04-20 18:00:00,21.1,0.0,1.0,116.0,39.0,187.0,283.0,158.0,260.0,297.0,103.0,199.0,507.0,2200.0
2019-04-20 19:00:00,19.2,0.0,1.9,77.0,36.0,184.0,210.0,122.0,207.0,187.0,90.0,131.0,434.0,1746.0
2019-04-20 20:00:00,17.7,0.0,2.0,40.0,28.0,91.0,124.0,65.0,159.0,102.0,55.0,109.0,294.0,1096.0
2019-04-20 21:00:00,15.2,0.0,1.7,13.0,34.0,48.0,75.0,28.0,61.0,77.0,39.0,73.0,213.0,700.0
2019-04-20 22:00:00,13.3,0.0,2.0,1.0,16.0,22.0,47.0,25.0,24.0,36.0,20.0,28.0,155.0,382.0
2019-04-20 23:00:00,14.3,0.0,3.2,6.0,9.0,6.0,20.0,0.0,21.0,14.0,15.0,16.0,140.0,254.0
2019-04-21 00:00:00,13.0,0.0,2.6,1.0,8.0,10.0,6.0,2.0,6.0,13.0,21.0,9.0,96.0,183.0
2019-04-21 01:00:00,10.1,0.0,1.9,0.0,5.0,4.0,10.0,2.0,7.0,5.0,7.0,8.0,60.0,112.0
2019-04-21 02:00:00,9.2,0.0,1.7,0.0,8.0,5.0,3.0,0.0,5.0,7.0,1.0,0.0,38.0,72.0
2019-04-21 03:00:00,9.0,0.0,1.5,0.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,24.0,41.0
2019-04-21 04:00:00,9.3,0.0,1.7,0.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,22.0,41.0
2019-04-21 05:00:00,6.6,0.0,2.2,1.0,5.0,0.0,4.0,0.0,1.0,7.0,3.0,5.0,22.0,52.0
2019-04-21 06:00:00,10.7,0.0,1.7,5.0,2.0,7.0,12.0,4.0,4.0,5.0,9.0,12.0,22.0,84.0
2019-04-21 07:00:00,14.1,0.0,1.8,1.0,1.0,8.0,19.0,10.0,14.0,18.0,17.0,16.0,34.0,142.0
2019-04-21 08:00:00,16.8,0.0,1.9,11.0,18.0,33.0,46.0,37.0,30.0,52.0,15.0,56.0,80.0,400.0
2019-04-21 09:00:00,17.8,0.0,1.9,43.0,19.0,83.0,95.0,57.0,90.0,87.0,84.0,86.0,176.0,851.0
2019-04-21 10:00:00,19.9,0.0,1.5,78.0,31.0,170.0,193.0,134.0,154.0,169.0,108.0,127.0,209.0,1434.0
2019-04-21 11:00:00,21.0,0.0,1.6,144.0,32.0,258.0,268.0,256.0,245.0,264.0,143.0,185.0,317.0,2165.0
2019-04-21 12:00:00,22.0,0.0,1.8,151.0,26.0,324.0,368.0,342.0,285.0,307.0,170.0,241.0,257.0,2538.0
2019-04-21 13:00:00,23.1,0.0,1.7,223.0,31.0,423.0,376.0,365.0,330.0,390.0,172.0,270.0,397.0,3078.0
2019-04-21 14:00:00,23.4,0.0,2.5,215.0,51.0,407.0,436.0,437.0,362.0,389.0,189.0,356.0,425.0,3354.0
2019-04-21 15:00:00,23.9,0.0,3.0,247.0,35.0,427.0,462.0,438.0,433.0,456.0,191.0,310.0,469.0,3520.0
2019-04-21 16:00:00,23.7,0.0,2.5,215.0,47.0,357.0,446.0,300.0,358.0,412.0,199.0,378.0,510.0,3296.0
2019-04-21 17:00:00,23.0,0.0,2.2,153.0,30.0,320.0,489.0,300.0,383.0,361.0,154.0,358.0,503.0,3128.0
2019-04-21 18:00:00,19.7,0.0,1.8,141.0,42.0,261.0,350.0,228.0,321.0,246.0,139.0,252.0,420.0,2460.0
2019-04-21 19:00:00,15.6,0.0,1.8,61.0,29.0,143.0,327.0,131.0,256.0,214.0,107.0,193.0,388.0,1905.0
2019-04-21 20:00:00,14.9,0.0,2.0,32.0,26.0,118.0,198.0,90.0,194.0,115.0,62.0,151.0,327.0,1365.0
2019-04-21 21:00:00,14.1,0.0,2.2,9.0,20.0,36.0,77.0,28.0,66.0,58.0,36.0,89.0,239.0,670.0
2019-04-21 22:00:00,14.3,0.0,2.3,5.0,13.0,4.0,82.0,15.0,71.0,24.0,20.0,78.0,149.0,470.0
2019-04-21 23:00:00,12.9,0.0,2.6,3.0,8.0,8.0,27.0,5.0,17.0,17.0,6.0,28.0,89.0,218.0
